Metric Name,Desired Direction,Dimension Name,Dimension Value,Label,Variant Name,Metric Value,Metric Impact Relative,Metric Impact Relative Lower Bound,Metric Impact Relative Upper Bound,Metric Impact Relative Global Lift,Metric Impact Absolute,Metric Impact Absolute Lower Bound,Metric Impact Absolute Upper Bound,Metric Impact Absolute Global Lift,P Value,Metric Impact Relative Sequential Lower Bound,Metric Impact Relative Sequential Upper Bound,Metric Impact Absolute Sequential Lower Bound,Metric Impact Absolute Sequential Upper Bound,P Value Sequential,Participating Units,Analyzed At
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_place_order,,treatment2,0.00137068,-0.08484535,-0.15862301,-0.01106768,-0.02188022,-0.00012701,-0.00023746,-0.00001657,-0.00003518,0.02419705,-0.20087377,0.03118308,-0.00030071,0.00004668,0.29303528,830984,2025-08-25 20:04:22
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_place_order,,treatment1,0.0014304,-0.04500518,-0.12851648,0.03850612,-0.01157689,-0.00006737,-0.00019239,0.00005764,-0.00001861,0.29085555,-0.17634147,0.08633111,-0.00026398,0.00012924,1.0,829726,2025-08-25 20:04:22
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_place_order,,control,0.00391865,,,,,,,,,,,,,,,2287192,2025-08-25 20:04:16
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_place_order,,treatment2,0.00163295,0.00271436,-0.01419769,0.01962642,0.0,4.42e-6,-0.00002312,0.00003196,0.0,0.75308703,-0.02388283,0.02931156,-0.00003889,0.00004774,1.0,9488279,2025-08-25 20:04:53
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_place_order,,treatment2,0.00264179,-0.00020055,-0.01785765,0.01745655,0.0,-5.3e-7,-0.00004718,0.00004613,0.0,0.9822396,-0.02796946,0.02756837,-0.0000739,0.00007284,1.0,9635881,2025-08-25 20:04:51
cx_app_quality_action_load_latency_web,decrease,action_dimension,action_dimension_cx_place_order,,control,0.04671059,,,,,,,,,,,,,,,712825,2025-08-25 20:04:23
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_place_order,,control,0.00149701,,,,,,,,,,,,,,,856867,2025-08-25 20:04:22
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_place_order,,treatment1,0.00274922,-0.02486651,-0.05881843,0.00908541,-0.01242855,-0.00007011,-0.00016583,0.00002562,-0.00001413,0.15114902,-0.0782619,0.02852889,-0.00022065,0.00008043,0.98066185,2319619,2025-08-25 20:04:41
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_place_order,,treatment1,0.0016412,0.00787299,-0.00893201,0.024678,0.00016034,0.00001282,-0.00001455,0.00004019,1.79e-6,0.35850084,-0.01855585,0.03430183,-0.00003022,0.00005586,1.0,9481671,2025-08-25 20:04:53
cx_app_quality_action_load_latency_web,decrease,action_dimension,action_dimension_cx_place_order,,treatment2,0.04681014,0.00191084,-0.01568688,0.01950857,0.00063684,0.00008926,-0.00073274,0.00091126,0.0000234,0.83146579,-0.0257647,0.02958638,-0.00120348,0.001382,1.0,691000,2025-08-25 20:04:23
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_place_order,,treatment1,0.00263062,-0.00448397,-0.02134948,0.01238154,-0.00062103,-0.00001185,-0.00005641,0.00003272,-1.75e-6,0.60230507,-0.03100797,0.02204003,-0.00008193,0.00005824,1.0,9628928,2025-08-25 20:04:51
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_place_order,,control,0.00281936,,,,,,,,,,,,,,,2389029,2025-08-25 20:04:41
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_set_address,,treatment1,0.01756734,-0.00181044,-0.01354523,0.00992435,0.0,-0.00003186,-0.00023839,0.00017466,0.0,0.76235989,-0.02026548,0.01664459,-0.00035666,0.00029293,1.0,2633365,2025-08-25 20:04:53
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_set_address,,control,0.00204362,,,,,,,,,,,,,,,227232,2025-08-25 20:04:22
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_set_address,,treatment2,0.01767234,0.00415266,-0.00748,0.01578532,0.00012069,0.00007308,-0.00013164,0.00027781,1.35e-6,0.48413114,-0.01414175,0.02244707,-0.00024888,0.00039505,1.0,2637796,2025-08-25 20:04:53
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_set_address,,treatment2,0.3021144,-0.02263719,-0.10683339,0.06155901,0.0,-0.0070124,-0.03309414,0.01906934,0.0,0.598221,-0.15505061,0.10977623,-0.04803055,0.03400575,1.0,4378,2025-08-25 20:04:16
