"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"mx_takehome_pay_7d","Metric","N/A","","mean","4028.060132","13,208,759","4027.187048","13,208,763","-0.369643","[-4.034756, +3.295469]","-0.000092","[-0.1002%, +0.0818%]","0.843302","-","0.425078","-0.000039","-0.326644"
"net_revenue_per_order","Metric","N/A","","mean","4.736206","11,287,004","4.738691","11,286,392","0.000928","[-0.00411, +0.005965]","0.000196","[-0.0868%, +0.1259%]","0.718200","-","0.616209","0.000128","0.000572"
"nv_fco_all","Metric","N/A","","mean","7.903580","2,924,701","7.906591","2,921,941","0.002803","[-0.011159, +0.016764]","0.000355","[-0.1412%, +0.2121%]","0.693992","-","0.712495","0.000254","0.001998"
"nv_hqfr","Metric","N/A","","mean","0.786000","2,208,361","0.785776","2,203,172","-0.000207","[-0.000814, +0.000399]","-0.000264","[-0.1035%, +0.0507%]","0.502360","-","0.714025","-0.000190","-0.000148"
"nv_mau","Metric","N/A","","mean","0.269402","13,208,759","0.269281","13,208,763","-0.000146","[-0.000445, +0.000154]","-0.000541","[-0.1653%, +0.057%]","0.340072","-","0.523961","-0.000283","-0.000272"
"o1_aov","Metric","N/A","","mean","37.828045","11,290,031","37.832132","11,289,447","-0.002439","[-0.023496, +0.018618]","-0.000064","[-0.0621%, +0.0492%]","0.820397","-","0.707875","-0.000045","-0.001727"
"o1_gmv","Metric","N/A","","mean","120.531206","13,208,759","120.531070","13,208,763","0.018692","[-0.079455, +0.11684]","0.000155","[-0.0659%, +0.0969%]","0.708940","-","0.698054","0.000108","0.015304"
"o1_order_rate","Metric","N/A","","mean","3.186292","13,208,759","3.185944","13,208,763","0.000845","[-0.001443, +0.003134]","0.000265","[-0.0453%, +0.0983%]","0.469107","-","0.707880","0.000188","0.000692"
"o1_order_rate_7d","Metric","N/A","","mean","1.933896","13,208,759","1.933573","13,208,763","0.000211","[-0.001, +0.001421]","0.000109","[-0.0517%, +0.0735%]","0.733054","-","0.429644","0.000047","0.000172"
"o1_subtotal","Metric","N/A","","mean","27.837244","11,290,031","27.840780","11,289,447","-0.001442","[-0.018993, +0.01611]","-0.000052","[-0.0682%, +0.0579%]","0.872107","-","0.707875","-0.000036","-0.001020"
"o1_vp","Metric","N/A","","mean","3.181468","11,290,031","3.184830","11,289,447","0.003224","[-0.006897, +0.013344]","0.001013","[-0.2168%, +0.4194%]","0.532450","-","0.707875","0.000690","0.002282"
"o1_vp_per_cx","Metric","N/A","","mean","10.137087","13,208,759","10.146693","13,208,763","0.010498","[-0.02225, +0.043246]","0.001036","[-0.2195%, +0.4266%]","0.529797","-","0.680550","0.000705","0.008595"
"order_frequency_per_entity_7d","Metric","N/A","","mean","2.417536","10,974,430","2.417369","10,974,053","0.000450","[-0.00097, +0.001869]","0.000186","[-0.0401%, +0.0773%]","0.534515","-","0.429234","0.000080","0.000306"
"order_inflation_rate","Metric","N/A","","mean","0.187487","9,323,421","0.187486","9,323,989","0.000003","[-0.000063, +0.000068]","0.000014","[-0.0335%, +0.0362%]","0.937496","-","0.719706","0.000010","0.000002"
"order_rate_per_entity_7d","Metric","N/A","","mean","2.008597","13,208,759","2.008389","13,208,763","0.000332","[-0.000952, +0.001615]","0.000165","[-0.0474%, +0.0804%]","0.612410","-","0.429238","0.000071","0.000272"
"ox_subtotal_combined","Metric","N/A","","mean","28.492319","6,758,638","28.486292","6,758,935","-0.006795","[-0.036964, +0.023373]","-0.000238","[-0.1297%, +0.082%]","0.658874","-","0.529722","-0.000124","-0.003599"
"smb_rx_filtered_core_volume","Metric","N/A","","mean","0.400342","10,038,643","0.400289","10,040,815","0.000017","[-0.000351, +0.000386]","0.000043","[-0.0876%, +0.0963%]","0.926285","-","0.714615","0.000031","0.000012"
"variable_profit_per_order","Metric","N/A","","mean","3.018008","11,287,004","3.018729","11,286,392","-0.000221","[-0.005245, +0.004803]","-0.000073","[-0.1738%, +0.1592%]","0.931319","-","0.616209","-0.000047","-0.000136"
"vol_from_over_25","Metric","N/A","","mean","0.149907","11,291,172","0.149966","11,290,642","0.000078","[-0.000133, +0.000288]","0.000518","[-0.0885%, +0.1922%]","0.469370","-","0.709693","0.000370","0.000055"
