Metric Name,Desired Direction,Dimension Name,Dimension Value,Label,Variant Name,Metric Value,Metric Impact Relative,Metric Impact Relative Lower Bound,Metric Impact Relative Upper Bound,Metric Impact Relative Global Lift,Metric Impact Absolute,Metric Impact Absolute Lower Bound,Metric Impact Absolute Upper Bound,Metric Impact Absolute Global Lift,P Value,Metric Impact Relative Sequential Lower Bound,Metric Impact Relative Sequential Upper Bound,Metric Impact Absolute Sequential Lower Bound,Metric Impact Absolute Sequential Upper Bound,P Value Sequential,Participating Units,Analyzed At
consumers_mau,increase,cx_lifestage,cx_lifestage_Non-Purchaser,,treatment_2,0.817754,-0.00109693,-0.00511864,0.00292479,-5.12e-6,-0.000898,-0.00419039,0.00239439,-2.76e-6,0.5929395,-0.00742179,0.00522793,-0.00607586,0.00427986,1.0,105270,2024-08-27 13:31:29
account_or_system_push_opt_out,decrease,cx_lifestage,cx_lifestage_Non-Purchaser,,control,0.021093,,,,,,,,,,,,,,,98138,2024-08-27 14:40:19
dbd_avg_o2_dx_cost,decrease,dbd_bundle_type,dbd_bundle_type_post_checkout,,control,3.87703259,,,,,,,,,,,,,,,408439,2024-08-26 16:56:49
dbd_avg_o2_20_late,decrease,dbd_bundle_type,dbd_bundle_type_post_checkout,,treatment_2,0.02621837,-0.00657848,-0.03076434,0.01760738,-0.00212184,-0.00017362,-0.00081193,0.00046469,-0.00006532,0.59396142,-0.04461502,0.03145806,-0.00117748,0.00083024,1.0,403533,2024-08-26 16:56:57
dbd_avg_o2_dx_cost,decrease,dbd_bundle_type,dbd_bundle_type_post_checkout,,treatment_2,3.88667152,0.00248616,-0.00066263,0.00563495,0.00092989,0.00963893,-0.00256902,0.02184687,0.00362846,0.12173971,-0.00246586,0.00743818,-0.00956023,0.02883808,0.85795895,413184,2024-08-26 16:56:49
dbd_avg_o2_hqdr,increase,dbd_bundle_type,dbd_bundle_type_post_checkout,,control,0.92373107,,,,,,,,,,,,,,,408440,2024-08-26 16:56:46
dbd_avg_o2_cancellations,decrease,dbd_bundle_type,dbd_bundle_type_post_checkout,,treatment_2,0.02671335,0.03006536,0.00572014,0.05441059,0.01134342,0.0007797,0.00014834,0.00141106,0.0002935,0.01550021,-0.00822181,0.06835253,-0.00021322,0.00177263,0.21464661,413162,2024-08-26 16:56:45
dbd_avg_o2_package,increase,dbd_bundle_type,dbd_bundle_type_post_checkout,,control,0.66502898,,,,,,,,,,,,,,,399123,2024-08-26 16:57:01
dbd_avg_o2_package,increase,dbd_bundle_type,dbd_bundle_type_post_checkout,,treatment_2,0.66356095,-0.00220747,-0.00512934,0.00071441,-0.0007919,-0.00146803,-0.00341116,0.0004751,-0.00055231,0.13867397,-0.00680263,0.00238769,-0.00452394,0.00158789,0.93022771,403476,2024-08-26 16:57:01
dbd_avg_o2_cancellations,decrease,dbd_bundle_type,dbd_bundle_type_post_checkout,,control,0.02593364,,,,,,,,,,,,,,,408419,2024-08-26 16:56:45
dbd_avg_o2_sdb,increase,dbd_bundle_type,dbd_bundle_type_post_checkout,,control,0.66657651,,,,,,,,,,,,,,,408442,2024-08-26 16:56:41
dbd_avg_o2_sdb,increase,dbd_bundle_type,dbd_bundle_type_post_checkout,,treatment_2,0.66498702,-0.00238456,-0.0052554,0.00048628,-0.00087534,-0.00158949,-0.00350313,0.00032414,-0.00059834,0.10352993,-0.00689947,0.00213034,-0.00459902,0.00142003,0.77460376,413189,2024-08-26 16:56:41
dbd_avg_o2_20_late,decrease,dbd_bundle_type,dbd_bundle_type_post_checkout,,control,0.02639199,,,,,,,,,,,,,,,399167,2024-08-26 16:56:57
dbd_avg_o2_hqdr,increase,dbd_bundle_type,dbd_bundle_type_post_checkout,,treatment_2,0.92334492,-0.00041803,-0.00155753,0.00072146,-0.00015803,-0.00038615,-0.00143874,0.00066644,-0.00014536,0.47212464,-0.00221009,0.00137403,-0.00204153,0.00126923,1.0,413186,2024-08-26 16:56:46
dbd_avg_o2_mi,decrease,dbd_bundle_type,dbd_bundle_type_post_checkout,,treatment_2,0.01631328,-0.00002045,-0.03117459,0.03113369,0.0,-3.3e-7,-0.00050857,0.0005079,0.0,0.99897354,-0.04901584,0.04897495,-0.00079963,0.00079896,1.0,403557,2024-08-26 16:56:51
dbd_avg_o2_nd,decrease,dbd_bundle_type,dbd_bundle_type_post_checkout,,treatment_2,0.0057824,-0.03633919,-0.08734078,0.0146624,-0.01366391,-0.00021805,-0.00052408,0.00008798,-0.00008204,0.16256531,-0.11654821,0.04386984,-0.00069934,0.00026324,1.0,403533,2024-08-26 16:56:50
dbd_avg_o2_mi,decrease,dbd_bundle_type,dbd_bundle_type_post_checkout,,control,0.01631361,,,,,,,,,,,,,,,399188,2024-08-26 16:56:51
dbd_avg_o2_nd,decrease,dbd_bundle_type,dbd_bundle_type_post_checkout,,control,0.00600045,,,,,,,,,,,,,,,399167,2024-08-26 16:56:50
dbd_avg_o2_sdb,increase,dbd_bundle_type,dbd_bundle_type_pre_checkout,,control,0.78181079,,,,,,,,,,,,,,,89228,2024-08-26 16:56:41
dbd_avg_o2_mi,decrease,dbd_bundle_type,dbd_bundle_type_pre_checkout,,treatment_2,0.01522688,-0.00180096,-0.06964355,0.06604163,-0.00014938,-0.00002747,-0.00106237,0.00100742,-2.41e-6,0.95850516,-0.10849544,0.10489351,-0.00165503,0.00160008,1.0,86979,2024-08-26 16:56:51
dbd_avg_o2_nd,decrease,dbd_bundle_type,dbd_bundle_type_pre_checkout,,control,0.00551289,,,,,,,,,,,,,,,87396,2024-08-26 16:56:50
dbd_avg_o2_20_late,decrease,dbd_bundle_type,dbd_bundle_type_pre_checkout,,control,0.04195367,,,,,,,,,,,,,,,87396,2024-08-26 16:56:57
dbd_avg_o2_dx_cost,decrease,dbd_bundle_type,dbd_bundle_type_pre_checkout,,control,4.10161166,,,,,,,,,,,,,,,89227,2024-08-26 16:56:49
dbd_avg_o2_hqdr,increase,dbd_bundle_type,dbd_bundle_type_pre_checkout,,treatment_2,0.91327272,0.00186352,-0.00073056,0.0044576,0.00016165,0.00169874,-0.00066596,0.00406343,0.00014869,0.15913488,-0.00221613,0.00594317,-0.00202017,0.00541764,1.0,88678,2024-08-26 16:56:46
dbd_avg_o2_hqdr,increase,dbd_bundle_type,dbd_bundle_type_pre_checkout,,control,0.91157399,,,,,,,,,,,,,,,89228,2024-08-26 16:56:46
dbd_avg_o2_nd,decrease,dbd_bundle_type,dbd_bundle_type_pre_checkout,,treatment_2,0.00515763,-0.06444151,-0.17837888,0.04949585,-0.00518633,-0.00035526,-0.00098338,0.00027286,-0.00003114,0.26763278,-0.24362818,0.11474515,-0.00134309,0.00063258,1.0,86979,2024-08-26 16:56:50
dbd_avg_o2_20_late,decrease,dbd_bundle_type,dbd_bundle_type_pre_checkout,,treatment_2,0.04116353,-0.01883366,-0.0587206,0.02105328,-0.00224966,-0.00079014,-0.00246354,0.00088326,-0.00006926,0.35473283,-0.08156293,0.04389561,-0.00342186,0.00184158,1.0,86979,2024-08-26 16:56:57
dbd_avg_o2_mi,decrease,dbd_bundle_type,dbd_bundle_type_pre_checkout,,control,0.01525435,,,,,,,,,,,,,,,87396,2024-08-26 16:56:51
dbd_avg_o2_cancellations,decrease,dbd_bundle_type,dbd_bundle_type_pre_checkout,,control,0.02446843,,,,,,,,,,,,,,,89228,2024-08-26 16:56:45
dbd_avg_o2_cancellations,decrease,dbd_bundle_type,dbd_bundle_type_pre_checkout,,treatment_2,0.02395413,-0.02101911,-0.07324517,0.03120694,-0.00173992,-0.0005143,-0.00179219,0.00076358,-0.00004502,0.43022003,-0.10315382,0.0611156,-0.00252401,0.0014954,1.0,88678,2024-08-26 16:56:45
dbd_avg_o2_package,increase,dbd_bundle_type,dbd_bundle_type_pre_checkout,,control,0.85661992,,,,,,,,,,,,,,,87386,2024-08-26 16:57:01
dbd_avg_o2_dx_cost,decrease,dbd_bundle_type,dbd_bundle_type_pre_checkout,,treatment_2,4.09227064,-0.0022774,-0.00902604,0.00447124,-0.00020954,-0.00934102,-0.03702132,0.01833929,-0.00081763,0.50834876,-0.01289083,0.00833603,-0.0528732,0.03419116,1.0,88678,2024-08-26 16:56:49
dbd_avg_o2_package,increase,dbd_bundle_type,dbd_bundle_type_pre_checkout,,treatment_2,0.85748843,0.00101388,-0.0026098,0.00463756,0.00010915,0.00086851,-0.00223561,0.00397263,0.00007612,0.58342881,-0.00468501,0.00671276,-0.00401327,0.00575029,1.0,86971,2024-08-26 16:57:01
dbd_avg_o2_sdb,increase,dbd_bundle_type,dbd_bundle_type_pre_checkout,,treatment_2,0.78430149,0.00318581,-0.00162937,0.00800098,0.00031894,0.0024907,-0.00127386,0.00625525,0.00021801,0.19471778,-0.0043869,0.01075852,-0.00342973,0.00841113,1.0,88678,2024-08-26 16:56:41
dbd_avg_o2_cancellations,decrease,dbd_delivery_platform,dbd_delivery_platform_android,,treatment_2,0.02097739,-0.00567739,-0.31189908,0.30054431,0.0,-0.00011978,-0.00658019,0.00634063,0.0,0.97101287,-0.48726516,0.47591038,-0.01027991,0.01004036,1.0,2945,2024-08-26 16:56:55
dbd_avg_o2_sdb,increase,dbd_delivery_platform,dbd_delivery_platform_android,,control,0.64504223,,,,,,,,,,,,,,,2949,2024-08-26 16:56:46
dbd_avg_o2_mi,decrease,dbd_delivery_platform,dbd_delivery_platform_android,,control,0.0253371,,,,,,,,,,,,,,,2900,2024-08-26 16:56:50
dbd_avg_o2_package,increase,dbd_delivery_platform,dbd_delivery_platform_android,,treatment_2,0.64758152,0.01688383,-0.01845545,0.05222311,0.00004526,0.01075212,-0.01175297,0.03325721,0.00003156,0.34906738,-0.03869344,0.0724611,-0.02464112,0.04614536,1.0,2887,2024-08-26 16:56:44
dbd_avg_o2_nd,decrease,dbd_delivery_platform,dbd_delivery_platform_android,,control,0.00727736,,,,,,,,,,,,,,,2900,2024-08-26 16:57:01
dbd_avg_o2_cancellations,decrease,dbd_delivery_platform,dbd_delivery_platform_android,,control,0.02109716,,,,,,,,,,,,,,,2949,2024-08-26 16:56:55
dbd_avg_o2_package,increase,dbd_delivery_platform,dbd_delivery_platform_android,,control,0.63682941,,,,,,,,,,,,,,,2899,2024-08-26 16:56:44
dbd_avg_o2_20_late,decrease,dbd_delivery_platform,dbd_delivery_platform_android,,control,0.0293799,,,,,,,,,,,,,,,2900,2024-08-26 16:56:45
dbd_avg_o2_sdb,increase,dbd_delivery_platform,dbd_delivery_platform_android,,treatment_2,0.65182916,0.01052168,-0.02380494,0.04484829,0.00002896,0.00678693,-0.01535519,0.02892904,0.00001979,0.54799881,-0.04346299,0.06450635,-0.02803547,0.04160932,1.0,2945,2024-08-26 16:56:46
dbd_avg_o2_nd,decrease,dbd_delivery_platform,dbd_delivery_platform_android,,treatment_2,0.00418294,-0.42521173,-0.91463591,0.06421244,-0.00151321,-0.00309442,-0.00665614,0.0004673,-9.08e-6,0.08860237,-1.1949178,0.34449434,-0.00869585,0.00250701,0.70109282,2887,2024-08-26 16:57:01
dbd_avg_o2_hqdr,increase,dbd_delivery_platform,dbd_delivery_platform_android,,control,0.91534771,,,,,,,,,,,,,,,2949,2024-08-26 16:56:51
dbd_avg_o2_dx_cost,decrease,dbd_delivery_platform,dbd_delivery_platform_android,,control,3.92003552,,,,,,,,,,,,,,,2949,2024-08-26 16:56:49
dbd_avg_o2_dx_cost,decrease,dbd_delivery_platform,dbd_delivery_platform_android,,treatment_2,3.86489507,-0.01406632,-0.0492075,0.02107487,-0.00004122,-0.05514045,-0.19289515,0.08261424,-0.00016082,0.43272656,-0.06933204,0.04119941,-0.27178407,0.16150316,1.0,2945,2024-08-26 16:56:49
dbd_avg_o2_mi,decrease,dbd_delivery_platform,dbd_delivery_platform_android,,treatment_2,0.02379114,-0.06101552,-0.34417284,0.2221418,-0.00028154,-0.00154596,-0.00872034,0.00562843,-4.54e-6,0.67277801,-0.50633048,0.38429944,-0.01282894,0.00973703,1.0,2887,2024-08-26 16:56:50
dbd_avg_o2_hqdr,increase,dbd_delivery_platform,dbd_delivery_platform_android,,treatment_2,0.92274288,0.00807909,-0.00547783,0.02163601,0.00002345,0.00739518,-0.00501412,0.01980447,0.00002157,0.24279959,-0.01324157,0.02939975,-0.01212064,0.02691099,1.0,2945,2024-08-26 16:56:51
dbd_avg_o2_20_late,decrease,dbd_delivery_platform,dbd_delivery_platform_android,,treatment_2,0.02457535,-0.16353198,-0.41882895,0.09176499,-0.00045813,-0.00480455,-0.01230515,0.00269605,-0.0000141,0.20930946,-0.56503161,0.23796765,-0.01660057,0.00699147,1.0,2887,2024-08-26 16:56:45
dbd_avg_o2_mi,decrease,dbd_delivery_platform,dbd_delivery_platform_desktop,,treatment_2,0.01661049,-0.05975086,-0.37320405,0.25370233,-0.00021234,-0.00105556,-0.00659304,0.00448192,-3.42e-6,0.70869382,-0.55271143,0.43320972,-0.00976423,0.0076531,1.0,3387,2024-08-26 16:56:50
dbd_avg_o2_hqdr,increase,dbd_delivery_platform,dbd_delivery_platform_desktop,,treatment_2,0.93251826,0.00602902,-0.00577437,0.01783241,0.00001963,0.00558848,-0.00535243,0.0165294,0.00001805,0.31676639,-0.0125339,0.02459194,-0.01161804,0.022795,1.0,3455,2024-08-26 16:56:51
dbd_avg_o2_20_late,decrease,dbd_delivery_platform,dbd_delivery_platform_desktop,,control,0.02812682,,,,,,,,,,,,,,,3518,2024-08-26 16:56:45
dbd_avg_o2_cancellations,decrease,dbd_delivery_platform,dbd_delivery_platform_desktop,,control,0.02025985,,,,,,,,,,,,,,,3584,2024-08-26 16:56:55
dbd_avg_o2_20_late,decrease,dbd_delivery_platform,dbd_delivery_platform_desktop,,treatment_2,0.02262865,-0.19547792,-0.43768185,0.04672601,-0.00057912,-0.00549817,-0.0123106,0.00131425,-0.00001783,0.11368438,-0.57638644,0.18543059,-0.01621192,0.00521557,0.8218662,3387,2024-08-26 16:56:45
dbd_avg_o2_dx_cost,decrease,dbd_delivery_platform,dbd_delivery_platform_desktop,,control,4.11530625,,,,,,,,,,,,,,,3583,2024-08-26 16:56:49
dbd_avg_o2_package,increase,dbd_delivery_platform,dbd_delivery_platform_desktop,,treatment_2,0.69075118,-0.02101771,-0.05000491,0.00796948,-0.00006891,-0.0148297,-0.0352825,0.00562311,-0.00004806,0.15528511,-0.0666052,0.02456978,-0.04699536,0.01733596,0.99690359,3387,2024-08-26 16:56:44
dbd_avg_o2_nd,decrease,dbd_delivery_platform,dbd_delivery_platform_desktop,,control,0.0048812,,,,,,,,,,,,,,,3518,2024-08-26 16:57:01
dbd_avg_o2_package,increase,dbd_delivery_platform,dbd_delivery_platform_desktop,,control,0.70558087,,,,,,,,,,,,,,,3516,2024-08-26 16:56:44
dbd_avg_o2_dx_cost,decrease,dbd_delivery_platform,dbd_delivery_platform_desktop,,treatment_2,4.17599625,0.01474738,-0.02023112,0.04972589,0.00005024,0.06069,-0.08325726,0.20463725,0.00019604,0.40860797,-0.0402625,0.06975727,-0.16569252,0.28707251,1.0,3455,2024-08-26 16:56:49
dbd_avg_o2_sdb,increase,dbd_delivery_platform,dbd_delivery_platform_desktop,,treatment_2,0.68116607,-0.01631736,-0.04561451,0.01297979,-0.0000534,-0.0112992,-0.03158646,0.00898806,-0.0000365,0.274999,-0.06239231,0.02975759,-0.04320451,0.0206061,1.0,3455,2024-08-26 16:56:46
dbd_avg_o2_mi,decrease,dbd_delivery_platform,dbd_delivery_platform_desktop,,control,0.01766605,,,,,,,,,,,,,,,3518,2024-08-26 16:56:50
dbd_avg_o2_hqdr,increase,dbd_delivery_platform,dbd_delivery_platform_desktop,,control,0.92692978,,,,,,,,,,,,,,,3584,2024-08-26 16:56:51
dbd_avg_o2_nd,decrease,dbd_delivery_platform,dbd_delivery_platform_desktop,,treatment_2,0.00433282,-0.11234682,-0.70268813,0.4779945,-0.00029623,-0.00054839,-0.00342996,0.00233319,-1.78e-6,0.70915046,-1.04076294,0.81606931,-0.00508018,0.0039834,1.0,3387,2024-08-26 16:57:01
dbd_avg_o2_cancellations,decrease,dbd_delivery_platform,dbd_delivery_platform_desktop,,treatment_2,0.02280722,0.12573496,-0.18043619,0.4319061,0.00031806,0.00254737,-0.00365561,0.00875035,8.23e-6,0.4208796,-0.35577332,0.60724323,-0.00720791,0.01230265,1.0,3455,2024-08-26 16:56:55
dbd_avg_o2_sdb,increase,dbd_delivery_platform,dbd_delivery_platform_desktop,,control,0.69246528,,,,,,,,,,,,,,,3584,2024-08-26 16:56:46
dbd_avg_o2_dx_cost,decrease,dbd_delivery_platform,dbd_delivery_platform_ios,,control,3.91809764,,,,,,,,,,,,,,,469470,2024-08-26 16:56:49
dbd_avg_o2_package,increase,dbd_delivery_platform,dbd_delivery_platform_ios,,control,0.7017758,,,,,,,,,,,,,,,459308,2024-08-26 16:56:44
dbd_avg_o2_package,increase,dbd_delivery_platform,dbd_delivery_platform_ios,,treatment_2,0.70033441,-0.00205392,-0.00451996,0.00041211,-0.00094514,-0.00144139,-0.003172,0.00028921,-0.00065918,0.10259004,-0.0059322,0.00182435,-0.00416307,0.00128029,0.77012285,463114,2024-08-26 16:56:44
dbd_avg_o2_mi,decrease,dbd_delivery_platform,dbd_delivery_platform_ios,,control,0.01603502,,,,,,,,,,,,,,,459374,2024-08-26 16:56:50
dbd_avg_o2_hqdr,increase,dbd_delivery_platform,dbd_delivery_platform_ios,,control,0.92144245,,,,,,,,,,,,,,,469472,2024-08-26 16:56:51
dbd_avg_o2_hqdr,increase,dbd_delivery_platform,dbd_delivery_platform_ios,,treatment_2,0.92139645,-0.00004992,-0.00110749,0.00100765,-0.00002287,-0.000046,-0.00102049,0.00092849,-0.00002104,0.92628529,-0.00171314,0.00161329,-0.00157856,0.00148656,1.0,473557,2024-08-26 16:56:51
dbd_avg_o2_20_late,decrease,dbd_delivery_platform,dbd_delivery_platform_ios,,treatment_2,0.02908717,-0.00915436,-0.03004099,0.01173227,-0.00399193,-0.00026873,-0.00088188,0.00034441,-0.0001229,0.39032476,-0.04200228,0.02369356,-0.00123301,0.00069555,1.0,463177,2024-08-26 16:56:45
dbd_avg_o2_cancellations,decrease,dbd_delivery_platform,dbd_delivery_platform_ios,,treatment_2,0.02624472,0.02062126,-0.00161825,0.04286077,0.00937366,0.00053026,-0.00004161,0.00110214,0.00024254,0.06916385,-0.0143543,0.05559682,-0.00036911,0.00142964,0.59667515,473534,2024-08-26 16:56:55
dbd_avg_o2_cancellations,decrease,dbd_delivery_platform,dbd_delivery_platform_ios,,control,0.02571445,,,,,,,,,,,,,,,469453,2024-08-26 16:56:55
