"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_hqdr","","mean","0.938695","25,710","0.937580","25,799","-0.001161","[-0.004891, +0.00257]","-0.001237","[-0.5211%, +0.2738%]","0.541946","-","0.028368","-0.000035","-0.000033"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_hqdr","","mean","0.923637","647,148","0.922596","648,664","-0.001003","[-0.001824, -0.000183]","-0.001086","[-0.1975%, -0.0198%]","0.016570","Significant","0.710628","-0.000772","-0.000714"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_hqdr","","mean","0.923051","117,421","0.924393","117,697","0.001344","[-0.000806, +0.003495]","0.001456","[-0.0874%, +0.3786%]","0.220570","-","0.099674","0.000145","0.000134"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_hqdr","","mean","0.925134","743,840","0.924282","746,691","-0.000822","[-0.001563, -0.00008]","-0.000888","[-0.169%, -0.0087%]","0.029831","Significant","0.857748","-0.000762","-0.000705"
"dbd_avg_o2_mi","Metric","N/A","","mean","0.015098","838,952","0.015228","841,925","0.000123","[-0.000203, +0.000449]","0.008154","[-1.3427%, +2.9735%]","0.458975","-","0.957521","0.007801","0.000118"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_mi","","mean","0.015243","653,108","0.015503","651,296","0.000253","[-0.000131, +0.000636]","0.016578","[-0.8578%, +4.1734%]","0.196485","-","0.694370","0.011613","0.000175"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_mi","","mean","0.014710","230,059","0.014513","235,701","-0.000191","[-0.000802, +0.00042]","-0.012966","[-5.4504%, +2.8571%]","0.540653","-","0.263320","-0.003322","-0.000050"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_mi","","mean","0.011488","113,923","0.011104","114,287","-0.000384","[-0.001247, +0.00048]","-0.033389","[-10.8535%, +4.1757%]","0.383837","-","0.098814","-0.002508","-0.000038"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_mi","","mean","0.015514","730,824","0.015703","733,431","0.000181","[-0.000169, +0.00053]","0.011646","[-1.087%, +3.4161%]","0.310695","-","0.858712","0.010268","0.000155"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_mi","","mean","0.015067","180,743","0.014675","182,269","-0.000391","[-0.001074, +0.000292]","-0.025954","[-7.1296%, +1.9388%]","0.261914","-","0.215773","-0.005564","-0.000084"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_mi","","mean","0.011439","25,305","0.011303","25,355","-0.000136","[-0.001769, +0.001497]","-0.011892","[-15.4618%, +13.0834%]","0.870277","-","0.028465","-0.000255","-0.000004"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_mi","","mean","0.015267","634,174","0.015567","635,505","0.000291","[-0.00009, +0.000672]","0.019045","[-0.5902%, +4.3991%]","0.134583","-","0.710060","0.013674","0.000207"
