Metric Name,Desired Direction,Dimension Name,Dimension Value,Label,Variant Name,Metric Value,Metric Impact Relative,Metric Impact Relative Lower Bound,Metric Impact Relative Upper Bound,Metric Impact Relative Global Lift,Metric Impact Absolute,Metric Impact Absolute Lower Bound,Metric Impact Absolute Upper Bound,Metric Impact Absolute Global Lift,P Value,Metric Impact Relative Sequential Lower Bound,Metric Impact Relative Sequential Upper Bound,Metric Impact Absolute Sequential Lower Bound,Metric Impact Absolute Sequential Upper Bound,P Value Sequential,Participating Units,Analyzed At
cx_app_quality_action_load_latency_web,decrease,action_dimension,action_dimension_cx_set_payment_method,,treatment,0.01310167,1.18458133,-0.81790006,3.18706273,0.00141667,0.00709784,-0.00490074,0.01909643,0.00004869,0.24628101,-1.96467481,4.33383747,-0.01177205,0.02596774,1.0,27517,2025-11-19 14:58:45
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_update_cart,,control,0.00262769,,,,,,,,,,,,,,,44426,2025-11-19 14:58:44
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_update_cart,,control,0.01395218,,,,,,,,,,,,,,,6222676,2025-11-19 14:58:42
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_update_cart,,control,0.00274481,,,,,,,,,,,,,,,36129,2025-11-19 14:58:48
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_update_cart,,treatment,0.00285964,0.00436518,-0.18609486,0.19482522,0.0,0.00001246,-0.00053125,0.00055617,0.0,0.9641705,-0.29516692,0.30389728,-0.00084261,0.00086754,1.0,36228,2025-11-19 14:56:00
cx_app_quality_action_load_latency_web,decrease,action_dimension,action_dimension_cx_update_cart,,treatment,0.06243185,-0.01749238,-0.08607644,0.05109168,-0.00047889,-0.0011109,-0.00546653,0.00324472,-0.00001646,0.6171531,-0.12535295,0.09036819,-0.00796089,0.00573909,1.0,44363,2025-11-19 14:58:45
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_update_cart,,treatment,0.00251431,-0.0827496,-0.25725809,0.09175888,0.0,-0.00022713,-0.00070612,0.00025186,0.0,0.35268759,-0.35719505,0.19169585,-0.00098043,0.00052617,1.0,36509,2025-11-19 14:58:48
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_update_cart,,control,0.00120259,,,,,,,,,,,,,,,6232699,2025-11-19 14:58:57
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_update_cart,,treatment,0.01390868,-0.00310827,-0.00950659,0.00329005,-0.00036727,-0.00004337,-0.00013264,0.0000459,-4.09e-6,0.34102571,-0.01317076,0.00695422,-0.00018376,0.00009703,1.0,6223433,2025-11-19 14:58:42
cx_app_quality_action_load_latency_web,decrease,action_dimension,action_dimension_cx_update_cart,,control,0.06350781,,,,,,,,,,,,,,,44485,2025-11-19 14:58:45
