"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"dbd_avg_o2_gov_flowers","Metric","N/A","","mean","43.006548","208","39.068546","204","-3.940732","[-9.734789, +1.853325]","-0.091631","[-22.6356%, +4.3094%]","0.182520","-","0.303667","-0.029283","-1.185172"
"dbd_avg_o2_gov_grocery","Metric","N/A","","mean","31.066790","157,543","31.016688","158,709","-0.071158","[-0.271459, +0.129142]","-0.002290","[-0.8738%, +0.4157%]","0.486246","-","0.316434","-0.000809","-0.022600"
"dbd_avg_o2_gov_nv","Metric","N/A","","mean","22.866985","472,276","22.859892","473,168","-0.008824","[-0.096406, +0.078759]","-0.000386","[-0.4216%, +0.3444%]","0.843471","-","0.297259","-0.000125","-0.002625"
"dbd_avg_o2_gov_pets","Metric","N/A","","mean","40.411537","4,525","40.254617","4,642","-0.014831","[-1.427298, +1.397636]","-0.000367","[-3.5319%, +3.4585%]","0.983581","-","0.325206","-0.000126","-0.004825"
"dbd_avg_o2_gov_rx","Metric","N/A","","mean","19.926023","765,977","19.880661","767,415","-0.040790","[-0.084645, +0.003065]","-0.002047","[-0.4248%, +0.0154%]","0.068308","-","0.310153","-0.000647","-0.012650"
"dbd_avg_o2_hqdr","Metric","N/A","","mean","0.915930","1,119,607","0.915976","1,121,235","0.000026","[-0.000579, +0.000632]","0.000029","[-0.0632%, +0.069%]","0.931613","-","0.305049","0.000009","0.000008"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_hqdr","","mean","0.916025","1,102,981","0.916190","1,104,655","0.000156","[-0.000474, +0.000787]","0.000171","[-0.0517%, +0.0859%]","0.626853","-","0.274218","0.000047","0.000043"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_hqdr","","mean","0.915079","100,506","0.914093","100,968","-0.000978","[-0.002949, +0.000993]","-0.001069","[-0.3223%, +0.1086%]","0.330950","-","0.030873","-0.000033","-0.000030"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_hqdr","","mean","0.909005","2,833","0.910812","2,788","0.001772","[-0.009722, +0.013265]","0.001949","[-1.0695%, +1.4593%]","0.762575","-","0.000902","0.000002","0.000002"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_hqdr","","mean","0.925420","3,792","0.924452","3,870","-0.001074","[-0.011002, +0.008853]","-0.001161","[-1.1889%, +0.9567%]","0.832035","-","0.001047","-0.000001","-0.000001"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_hqdr","","mean","0.915931","1,118,427","0.915971","1,120,045","0.000023","[-0.000584, +0.00063]","0.000025","[-0.0638%, +0.0687%]","0.941296","-","0.302971","0.000008","0.000007"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_hqdr","","mean","0.913819","210,583","0.913659","210,269","-0.000164","[-0.001883, +0.001555]","-0.000180","[-0.2061%, +0.1701%]","0.851402","-","0.036312","-0.000007","-0.000006"
