"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"dbd_o2_aov","Metric","N/A","","mean","21.361342","274,555","21.345068","277,272","-0.014388","[-0.097121, +0.068345]","-0.000674","[-0.4547%, +0.3199%]","0.733210","-","0.144747","-0.000101","-0.002082"
"dbd_o2_gmv","Metric","N/A","","mean","8.856392","1,277,381","8.943714","1,275,645","0.084389","[+0.021629, +0.147149]","0.009529","[+0.2442%, +1.6615%]","0.008403","Significant","0.149946","0.001429","0.049354"
"dbd_o2_post_checkout_aov","Metric","N/A","","mean","23.082347","230,172","23.024896","233,343","-0.058220","[-0.148589, +0.032148]","-0.002522","[-0.6437%, +0.1393%]","0.206690","-","0.145686","-0.000386","-0.008493"
"dbd_o2_post_checkout_gmv","Metric","N/A","","mean","7.112734","1,277,381","7.213204","1,275,645","0.089261","[+0.033822, +0.144701]","0.012550","[+0.4755%, +2.0344%]","0.001601","Significant","0.151782","0.001905","0.052204"
"dbd_o2_pre_checkout_aov","Metric","N/A","","mean","16.379611","77,636","16.367616","77,525","-0.007137","[-0.139473, +0.125199]","-0.000436","[-0.8515%, +0.7644%]","0.915818","-","0.142068","-0.000062","-0.001008"
"dbd_o2_pre_checkout_gmv","Metric","N/A","","mean","1.743658","1,277,381","1.730510","1,275,645","-0.003717","[-0.028363, +0.020929]","-0.002132","[-1.6266%, +1.2003%]","0.767522","-","0.142894","-0.000305","-0.002174"
"dbd_o2_subtotal","Metric","N/A","","mean","14.874160","274,555","14.829117","277,272","-0.041209","[-0.109381, +0.026962]","-0.002771","[-0.7354%, +0.1813%]","0.236102","-","0.144747","-0.000419","-0.005962"
"dbd_o2_trials_per_cx","Metric","N/A","","mean","0.001125","1,264,281","0.001162","1,262,622","0.000038","[-0.000046, +0.000121]","0.033363","[-4.0708%, +10.7434%]","0.377340","-","0.003646","0.000122","0.000003"
"dbd_o2_vp","Metric","N/A","","mean","-0.025334","274,555","-0.032896","277,272","-0.009680","[-0.03872, +0.019361]","-0.382090","[+152.8403%, -76.4222%]","0.513564","-","0.144747","0.002326","-0.001400"
"dbd_o2_vp_per_cx","Metric","N/A","","mean","-0.010503","1,277,381","-0.013784","1,275,645","-0.003589","[-0.015866, +0.008687]","-0.341732","[+151.0535%, -82.707%]","0.566610","-","0.006056","0.002070","-0.002099"
"dbd_o_2_trials_per_cx_post_checkout","Metric","N/A","","mean","0.000898","1,264,281","0.000944","1,262,622","0.000046","[-0.000028, +0.000121]","0.051718","[-3.1571%, +13.5007%]","0.223591","-","0.003599","0.000186","0.000003"
"dbd_o_2_trials_per_cx_pre_checkout","Metric","N/A","","mean","0.000227","1,264,281","0.000218","1,262,622","-0.000009","[-0.000046, +0.000028]","-0.039294","[-20.1332%, +12.2745%]","0.634585","-","0.003843","0.000000","0.000000"
"dbd_order_frequency","Metric","N/A","","mean","1.928943","274,555","1.927721","277,272","0.002931","[-0.006536, +0.012398]","0.001519","[-0.3388%, +0.6427%]","0.543962","-","0.144747","0.000220","0.000371"
"dbd_order_frequency_14d","Metric","N/A","","mean","1.620093","195,008","1.616713","197,891","0.000749","[-0.00669, +0.008187]","0.000462","[-0.4129%, +0.5053%]","0.843640","-","0.086554","0.000040","0.000067"
"dbd_order_frequency_28d","Metric","N/A","","mean","2.647465","27,654","2.666848","27,633","0.033573","[-0.009287, +0.076432]","0.012681","[-0.3508%, +2.887%]","0.124717","-","0.019906","0.000252","0.000425"
"dbd_order_frequency_7d","Metric","N/A","","mean","1.325411","155,345","1.323487","157,716","0.000176","[-0.004929, +0.005281]","0.000133","[-0.3719%, +0.3985%]","0.946045","-","0.056425","0.000008","0.000013"
"dbd_order_rate","Metric","N/A","","mean","0.414599","1,277,381","0.419006","1,275,645","0.004761","[+0.002074, +0.007448]","0.011483","[+0.5002%, +1.7964%]","0.000516","Significant","0.144053","0.001654","0.002784"
"dbd_order_rate_14d","Metric","N/A","","mean","0.296827","1,064,361","0.301112","1,062,504","0.004687","[+0.00263, +0.006743]","0.015789","[+0.8862%, +2.2716%]","0.000008","Significant","0.085905","0.001356","0.002283"
"dbd_order_rate_28d","Metric","N/A","","mean","0.873726","83,794","0.885616","83,211","0.017783","[+0.000827, +0.034739]","0.020353","[+0.0946%, +3.9759%]","0.039828","Significant","0.019846","0.000404","0.000680"
"dbd_order_rate_7d","Metric","N/A","","mean","0.166770","1,234,610","0.169326","1,232,739","0.002701","[+0.001483, +0.003919]","0.016197","[+0.8895%, +2.3499%]","0.000014","Significant","0.055981","0.000907","0.001527"
"dbd_post_checkout_order_rate","Metric","N/A","","mean","0.308146","1,277,381","0.313278","1,275,645","0.005027","[+0.002888, +0.007166]","0.016314","[+0.9372%, +2.3256%]","0.000004","Significant","0.144750","0.002362","0.002940"
"dbd_post_checkout_order_rate_14d","Metric","N/A","","mean","0.225771","1,064,361","0.230348","1,062,504","0.004589","[+0.002893, +0.006285]","0.020325","[+1.2813%, +2.7838%]","0.000000","Significant","0.088324","0.001795","0.002236"
"dbd_post_checkout_order_rate_28d","Metric","N/A","","mean","0.640475","83,794","0.655010","83,211","0.016386","[+0.002921, +0.02985]","0.025583","[+0.4561%, +4.6606%]","0.017069","Significant","0.019661","0.000503","0.000627"
"dbd_post_checkout_order_rate_7d","Metric","N/A","","mean","0.129442","1,234,610","0.132324","1,232,739","0.002862","[+0.001823, +0.003901]","0.022112","[+1.4085%, +3.014%]","0.000000","Significant","0.058732","0.001299","0.001618"
"dbd_post_o2_vp_per_cx","Metric","N/A","","mean","0.044718","1,277,381","0.042489","1,275,645","-0.003363","[-0.013844, +0.007119]","-0.075200","[-30.9587%, +15.9188%]","0.529466","-","0.045152","0.003395","-0.001967"
"dbd_pre_checkout_order_rate","Metric","N/A","","mean","0.106453","1,277,381","0.105728","1,275,645","-0.000285","[-0.001705, +0.001136]","-0.002673","[-1.6015%, +1.0668%]","0.694500","-","0.142073","-0.000380","-0.000166"
"dbd_pre_checkout_order_rate_14d","Metric","N/A","","mean","0.071056","1,064,361","0.070764","1,062,504","0.000088","[-0.000965, +0.001141]","0.001237","[-1.3581%, +1.6056%]","0.870026","-","0.079027","0.000098","0.000043"
"dbd_pre_checkout_order_rate_28d","Metric","N/A","","mean","0.233251","83,794","0.230607","83,211","0.003080","[-0.006516, +0.012675]","0.013203","[-2.7935%, +5.4341%]","0.529332","-","0.020371","0.000269","0.000118"
"dbd_pre_checkout_order_rate_7d","Metric","N/A","","mean","0.037328","1,234,610","0.037002","1,232,739","-0.000174","[-0.000773, +0.000426]","-0.004654","[-2.0709%, +1.14%]","0.569900","-","0.048159","-0.000224","-0.000098"
"dbd_total_o2_gmv_1pc","Metric","N/A","","mean","0.122591","1,277,381","0.123552","1,275,645","0.000429","[-0.005654, +0.006512]","0.003499","[-4.6125%, +5.3123%]","0.890087","-","0.127310","0.000445","0.000030"
"dbd_total_o2_gmv_3pc","Metric","N/A","","mean","1.880169","1,277,381","1.896131","1,275,645","0.014937","[-0.008856, +0.038729]","0.007944","[-0.471%, +2.0599%]","0.218535","-","0.172413","0.001370","0.001037"
"dbd_total_o2_gmv_alc","Metric","N/A","","mean","0.373691","1,277,381","0.373403","1,275,645","0.002175","[-0.010152, +0.014502]","0.005821","[-2.7166%, +3.8808%]","0.729438","-","0.133711","0.000778","0.000151"
"dbd_total_o2_gmv_flowers","Metric","N/A","","mean","0.002619","1,277,381","0.002291","1,275,645","-0.000330","[-0.001296, +0.000635]","-0.126184","[-49.4813%, +24.2446%]","0.502281","-","0.104151","-0.013142","-0.000023"
"dbd_total_o2_gmv_grocery","Metric","N/A","","mean","1.264952","1,277,381","1.281084","1,275,645","0.017177","[-0.007981, +0.042335]","0.013579","[-0.6309%, +3.3468%]","0.180836","-","0.145522","0.001976","0.001193"
"dbd_total_o2_gmv_nv","Metric","N/A","","mean","3.738398","1,277,381","3.774373","1,275,645","0.040054","[+0.000173, +0.079935]","0.010714","[+0.0046%, +2.1382%]","0.049014","Significant","0.155147","0.001662","0.002782"
"dbd_total_o2_gmv_pets","Metric","N/A","","mean","0.048796","1,277,381","0.046502","1,275,645","-0.002459","[-0.006967, +0.002049]","-0.050391","[-14.2779%, +4.1997%]","0.285061","-","0.157997","-0.007962","-0.000171"
"dbd_total_o2_gmv_rx","Metric","N/A","","mean","5.111624","1,277,381","5.163002","1,275,645","0.041728","[-0.002119, +0.085576]","0.008163","[-0.0415%, +1.6741%]","0.062147","-","0.146669","0.001197","0.002898"
"dbd_total_o2_orders_1pc","Metric","N/A","","mean","0.006114","1,277,381","0.006203","1,275,645","0.000080","[-0.000186, +0.000346]","0.013072","[-3.0389%, +5.6534%]","0.555515","-","0.120317","0.001573","0.000006"
"dbd_total_o2_orders_3pc","Metric","N/A","","mean","0.106955","1,277,381","0.108010","1,275,645","0.000888","[-0.000402, +0.002179]","0.008304","[-0.3761%, +2.037%]","0.177355","-","0.161603","0.001342","0.000062"
