"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment Value","treatment Exposure Volume","treatment Absolute Impact","treatment Absolute Impact Confidence Interval","treatment Relative Impact","treatment Relative Impact Confidence Interval","treatment P Value","treatment Significance","treatment Coverage","treatment Relative Global Lift","treatment Absolute Global Lift"
"dbd_avg_o2_gov_grocery","Metric","N/A","","mean","29.136705","78,457","29.164154","78,581","0.014098","[-0.28301, +0.311205]","0.000484","[-0.9713%, +1.0681%]","0.925904","-","0.181688","0.000097","0.002574"
"dbd_avg_o2_gov_nv","Metric","N/A","","mean","22.153914","216,100","22.122220","217,094","-0.025092","[-0.161136, +0.110951]","-0.001133","[-0.7273%, +0.5008%]","0.717722","-","0.170054","-0.000207","-0.004284"
"dbd_avg_o2_gov_pets","Metric","N/A","","mean","39.355496","2,877","38.521679","2,927","-0.887964","[-2.68497, +0.909043]","-0.022563","[-6.8224%, +2.3098%]","0.332801","-","0.209720","-0.004813","-0.183152"
"dbd_avg_o2_gov_rx","Metric","N/A","","mean","19.814906","1,081,863","19.922262","1,083,714","0.105566","[+0.067658, +0.143473]","0.005328","[+0.3414%, +0.7241%]","0.000000","Significant","0.491815","0.002663","0.051929"
"dbd_avg_o2_hqdr","Metric","N/A","","mean","0.919961","1,137,476","0.919276","1,139,717","-0.000681","[-0.001229, -0.000134]","-0.000740","[-0.1336%, -0.0145%]","0.014776","Significant","0.364562","-0.000271","-0.000249"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_hqdr","","mean","0.920795","1,117,652","0.920303","1,119,584","-0.000487","[-0.001058, +0.000085]","-0.000529","[-0.1149%, +0.0092%]","0.095052","-","0.318492","-0.000169","-0.000155"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_hqdr","","mean","0.914188","134,858","0.912204","135,626","-0.001984","[-0.00363, -0.000338]","-0.002170","[-0.397%, -0.037%]","0.018158","Significant","0.046105","-0.000100","-0.000092"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_hqdr","","mean","0.914328","3,703","0.916078","3,635","0.001658","[-0.00763, +0.010946]","0.001813","[-0.8345%, +1.1972%]","0.726471","-","0.001337","0.000002","0.000002"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_hqdr","","mean","0.924715","5,289","0.924437","5,402","-0.000334","[-0.008335, +0.007667]","-0.000361","[-0.9014%, +0.8291%]","0.934747","-","0.001615","0.000000","0.000000"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_hqdr","","mean","0.919962","1,136,236","0.919275","1,138,464","-0.000682","[-0.001231, -0.000132]","-0.000741","[-0.1338%, -0.0143%]","0.015077","Significant","0.361444","-0.000269","-0.000247"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_hqdr","","mean","0.923517","217,937","0.923387","218,926","-0.000126","[-0.001703, +0.001451]","-0.000137","[-0.1845%, +0.1571%]","0.875139","-","0.036996","-0.000005","-0.000005"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_hqdr","","mean","0.919560","946,382","0.918812","947,648","-0.000744","[-0.001327, -0.000162]","-0.000810","[-0.1443%, -0.0176%]","0.012248","Significant","0.327512","-0.000266","-0.000244"
"dbd_avg_o2_mi","Metric","N/A","","mean","0.017330","1,116,814","0.017778","1,118,738","0.000447","[+0.000184, +0.00071]","0.025793","[+1.0641%, +4.0946%]","0.000849","Significant","0.364391","0.010643","0.000163"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_mi","","mean","0.017210","1,096,272","0.017612","1,097,910","0.000400","[+0.000124, +0.000677]","0.023267","[+0.7213%, +3.932%]","0.004502","Significant","0.318224","0.008323","0.000128"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_mi","","mean","0.018156","132,588","0.018917","133,390","0.000761","[-0.000001, +0.001523]","0.041929","[-0.0036%, +8.3893%]","0.050196","-","0.046213","0.002302","0.000035"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_mi","","mean","0.012285","211,589","0.012015","212,397","-0.000269","[-0.000927, +0.000388]","-0.021924","[-7.5462%, +3.1615%]","0.422209","-","0.036622","-0.000644","-0.000010"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_mi","","mean","0.017893","931,454","0.018421","932,583","0.000527","[+0.000244, +0.000809]","0.029430","[+1.3651%, +4.5209%]","0.000257","Significant","0.327726","0.011280","0.000173"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_mi","","mean","0.019521","3,654","0.020183","3,583","0.000582","[-0.004085, +0.00525]","0.029839","[-20.9274%, +26.8951%]","0.806781","-","0.001341","0.000000","0.000000"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_mi","","mean","0.014479","5,189","0.016045","5,330","0.001539","[-0.002097, +0.005174]","0.106279","[-14.48%, +35.7359%]","0.406746","-","0.001622","0.000163","0.000003"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_mi","","mean","0.017334","1,115,530","0.017774","1,117,454","0.000439","[+0.000175, +0.000703]","0.025326","[+1.0119%, +4.0533%]","0.001098","Significant","0.361266","0.010362","0.000159"
"dbd_avg_o2_nd","Metric","N/A","","mean","0.004111","1,115,566","0.004105","1,117,462","-0.000006","[-0.00013, +0.000119]","-0.001388","[-3.1603%, +2.8827%]","0.928275","-","0.364223","-0.000569","-0.000002"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_nd","","mean","0.002156","3,653","0.003809","3,583","0.001661","[-0.0002, +0.003521]","0.770274","[-9.275%, +163.3298%]","0.080235","-","0.001342","0.000621","0.000002"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_nd","","mean","0.004185","5,186","0.004169","5,329","-0.000026","[-0.001918, +0.001867]","-0.006142","[-45.8277%, +44.5994%]","0.978760","-","0.001623","0.000000","0.000000"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_nd","","mean","0.004118","1,114,280","0.004106","1,116,176","-0.000012","[-0.000137, +0.000112]","-0.003030","[-3.3324%, +2.7263%]","0.844573","-","0.361096","-0.001234","-0.000005"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_nd","","mean","0.004099","1,094,929","0.004084","1,096,516","-0.000015","[-0.000147, +0.000117]","-0.003742","[-3.5964%, +2.8481%]","0.819965","-","0.318019","-0.001336","-0.000005"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_nd","","mean","0.004191","132,588","0.004252","133,390","0.000061","[-0.000295, +0.000417]","0.014487","[-7.042%, +9.9394%]","0.738065","-","0.046248","0.000770","0.000003"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_nd","","mean","0.003852","211,264","0.003767","212,081","-0.000085","[-0.000455, +0.000285]","-0.022020","[-11.8112%, +7.4072%]","0.653337","-","0.036595","-0.000849","-0.000003"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_nd","","mean","0.004140","930,475","0.004143","931,565","0.000003","[-0.000129, +0.000135]","0.000715","[-3.1107%, +3.2537%]","0.964878","-","0.327583","0.000000","0.000000"
"dbd_avg_o2_package","Metric","N/A","","mean","0.678130","1,115,546","0.677221","1,117,437","-0.000898","[-0.001957, +0.000161]","-0.001325","[-0.2886%, +0.0237%]","0.096351","-","0.364221","-0.000465","-0.000328"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_package","","mean","0.673725","3,653","0.664593","3,583","-0.008828","[-0.026974, +0.009319]","-0.013103","[-4.0038%, +1.3832%]","0.340360","-","0.001342","-0.000017","-0.000012"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_package","","mean","0.718180","5,186","0.722743","5,329","0.004199","[-0.011399, +0.019797]","0.005846","[-1.5873%, +2.7565%]","0.597785","-","0.001623","0.000010","0.000007"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_package","","mean","0.677944","1,114,260","0.677054","1,116,151","-0.000880","[-0.001941, +0.000181]","-0.001298","[-0.2863%, +0.0267%]","0.103994","-","0.361094","-0.000451","-0.000318"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_package","","mean","0.639462","211,257","0.640742","212,070","0.001280","[-0.001604, +0.004164]","0.002002","[-0.2509%, +0.6512%]","0.384387","-","0.036595","0.000066","0.000047"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_package","","mean","0.682444","930,460","0.681292","931,550","-0.001136","[-0.002264, -0.000007]","-0.001664","[-0.3318%, -0.0011%]","0.048541","Significant","0.327581","-0.000528","-0.000373"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_package","","mean","0.659333","1,094,903","0.658172","1,096,491","-0.001138","[-0.002244, -0.000031]","-0.001725","[-0.3404%, -0.0047%]","0.043971","Significant","0.318017","-0.000513","-0.000362"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_package","","mean","0.807680","132,587","0.807721","133,385","-0.000199","[-0.002943, +0.002546]","-0.000246","[-0.3644%, +0.3153%]","0.887232","-","0.046248","-0.000013","-0.000009"
"dbd_avg_o2_sdb","Metric","N/A","","mean","0.664724","1,137,530","0.663585","1,139,771","-0.001150","[-0.002209, -0.000091]","-0.001730","[-0.3323%, -0.0137%]","0.033298","Significant","0.364569","-0.000622","-0.000420"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_sdb","","mean","0.641545","3,703","0.625636","3,635","-0.015266","[-0.033756, +0.003224]","-0.023796","[-5.2617%, +0.5026%]","0.105626","-","0.001337","-0.000031","-0.000021"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_sdb","","mean","0.686694","5,289","0.695501","5,402","0.008248","[-0.007507, +0.024002]","0.012010","[-1.0932%, +3.4953%]","0.304874","-","0.001615","0.000020","0.000013"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_sdb","","mean","0.664727","1,136,291","0.663605","1,138,518","-0.001132","[-0.002192, -0.000071]","-0.001702","[-0.3298%, -0.0107%]","0.036544","Significant","0.361451","-0.000607","-0.000409"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_sdb","","mean","0.658008","1,117,708","0.656808","1,119,644","-0.001206","[-0.002296, -0.000115]","-0.001832","[-0.3489%, -0.0175%]","0.030242","Significant","0.318501","-0.000569","-0.000384"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_sdb","","mean","0.711214","134,858","0.710230","135,626","-0.001151","[-0.004552, +0.002249]","-0.001619","[-0.6401%, +0.3163%]","0.506936","-","0.046104","-0.000079","-0.000053"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_sdb","","mean","0.662157","217,953","0.661288","218,939","-0.000867","[-0.003664, +0.001931]","-0.001309","[-0.5533%, +0.2916%]","0.543765","-","0.036998","-0.000047","-0.000032"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_sdb","","mean","0.665014","946,420","0.663845","947,690","-0.001176","[-0.00231, -0.000042]","-0.001769","[-0.3474%, -0.0064%]","0.042028","Significant","0.327518","-0.000572","-0.000386"
"dbd_avg_o2_subtotal_1pc","Metric","N/A","","mean","15.390691","13,042","15.076885","13,227","-0.318271","[-0.686175, +0.049633]","-0.020679","[-4.4584%, +0.3225%]","0.089971","-","0.178568","-0.004213","-0.057129"
"dbd_avg_o2_subtotal_3pc","Metric","N/A","","mean","12.418504","135,075","12.392021","136,359","-0.011247","[-0.104172, +0.081679]","-0.000906","[-0.8388%, +0.6577%]","0.812491","-","0.167267","-0.000166","-0.001885"
"dbd_avg_o2_subtotal_alc","Metric","N/A","","mean","21.665441","19,808","22.149268","19,625","0.482394","[+0.038133, +0.926654]","0.022266","[+0.176%, +4.2771%]","0.033321","Significant","0.137416","0.003153","0.066483"
"dbd_avg_o2_subtotal_flowers","Metric","N/A","","mean","34.272377","560","33.036573","568","-1.201020","[-3.968265, +1.566225]","-0.035043","[-11.5786%, +4.5699%]","0.394964","-","0.437534","-0.015691","-0.521801"
"dbd_avg_o2_subtotal_grocery","Metric","N/A","","mean","22.867308","78,460","22.915425","78,584","0.036297","[-0.220657, +0.293251]","0.001587","[-0.9649%, +1.2824%]","0.781886","-","0.181689","0.000328","0.006626"
"dbd_avg_o2_subtotal_nv","Metric","N/A","","mean","16.798181","216,105","16.779002","217,097","-0.011696","[-0.128939, +0.105546]","-0.000696","[-0.7676%, +0.6283%]","0.844981","-","0.170054","-0.000132","-0.001997"
"dbd_avg_o2_subtotal_pets","Metric","N/A","","mean","32.034236","2,877","31.246463","2,927","-0.866556","[-2.439242, +0.706131]","-0.027051","[-7.6145%, +2.2043%]","0.280166","-","0.209720","-0.005873","-0.178736"
"dbd_avg_o2_subtotal_rx","Metric","N/A","","mean","13.502585","1,081,868","13.611590","1,083,717","0.108316","[+0.076947, +0.139686]","0.008022","[+0.5699%, +1.0345%]","0.000000","Significant","0.491813","0.003938","0.053282"
"dbd_avg_o2_vp_1pc","Metric","N/A","","mean","-10.555473","13,041","-11.023431","13,227","-0.453318","[-0.872947, -0.03369]","-0.042946","[+8.2701%, +0.3192%]","0.034233","Significant","0.178566","0.005995","-0.081367"
"dbd_avg_o2_vp_3pc","Metric","N/A","","mean","-0.222022","135,074","-0.206798","136,359","0.015482","[-0.01916, +0.050125]","0.069734","[+8.6298%, -22.5766%]","0.381059","-","0.167267","-0.018707","0.002596"
"dbd_avg_o2_vp_alc","Metric","N/A","","mean","0.421813","19,807","0.497865","19,625","0.070206","[-0.054971, +0.195384]","0.166440","[-13.0322%, +46.3201%]","0.271657","-","0.137415","0.016192","0.009676"
