Metric Name,Desired Direction,Dimension Name,Dimension Value,Label,Variant Name,Metric Value,Metric Impact Relative,Metric Impact Relative Lower Bound,Metric Impact Relative Upper Bound,Metric Impact Relative Global Lift,Metric Impact Absolute,Metric Impact Absolute Lower Bound,Metric Impact Absolute Upper Bound,Metric Impact Absolute Global Lift,P Value,Metric Impact Relative Sequential Lower Bound,Metric Impact Relative Sequential Upper Bound,Metric Impact Absolute Sequential Lower Bound,Metric Impact Absolute Sequential Upper Bound,P Value Sequential,Participating Units,Analyzed At
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_set_address,,treatment,0.34285689,-0.00167759,-0.62097399,0.6176188,0.0,-0.0005711,-0.21139537,0.21025318,0.0,0.99576382,-0.9756307,0.97227551,-0.33212956,0.33098737,1.0,34,2025-03-18 05:46:03
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_set_payment_method,,control,0.03465383,,,,,,,,,,,,,,,454,2025-03-18 05:46:03
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_set_payment_method,,treatment,0.04453417,0.29616753,-0.39875587,0.99109094,0.0,0.01026334,-0.01381842,0.0343451,0.0,0.40354219,-0.79672242,1.38905748,-0.02760948,0.04813616,1.0,503,2025-03-18 05:46:03
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_set_payment_method,,treatment,0.00983316,0.00383105,-0.02157346,0.02923555,0.0,0.00003753,-0.00021132,0.00028637,0.0,0.76756129,-0.03612203,0.04378413,-0.00035382,0.00042888,1.0,678016,2025-03-18 05:45:59
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_set_payment_method,,control,0.00006105,,,,,,,,,,,,,,,765397,2025-03-18 05:46:23
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_set_payment_method,,control,0.00979523,,,,,,,,,,,,,,,677742,2025-03-18 05:45:59
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_set_payment_method,,treatment,0.00253455,0.70994028,-2.34286764,3.76274819,0.0,0.00106145,-0.00350287,0.00562576,0.0,0.64853674,-4.09114007,5.51102062,-0.00611675,0.00823964,1.0,517,2025-03-18 05:45:55
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_set_payment_method,,treatment,0.00006477,0.06105373,-0.24878163,0.37088909,0.0,3.73e-6,-0.00001519,0.00002264,0.0,0.69933733,-0.42621717,0.54832463,-0.00002602,0.00003348,1.0,765376,2025-03-18 05:46:23
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_set_payment_method,,control,0.00374577,,,,,,,,,,,,,,,14142,2025-03-18 05:45:28
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_set_payment_method,,treatment,0.00536434,0.43299977,-0.40261511,1.26861466,0.00197921,0.00162192,-0.0015081,0.00475194,3.41e-6,0.30981222,-0.88115241,1.74715196,-0.0033006,0.00654443,1.0,14277,2025-03-18 05:45:28
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_set_payment_method,,control,0.00149512,,,,,,,,,,,,,,,492,2025-03-18 05:45:55
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_update_cart,,treatment,0.00108847,0.02699503,-0.01536482,0.06935487,0.00046234,0.00002861,-0.00001629,0.00007351,1.22e-6,0.21164923,-0.03962332,0.09361337,-0.000042,0.00009922,1.0,2129857,2025-03-18 05:46:23
cx_app_quality_action_load_latency_web,decrease,action_dimension,action_dimension_cx_update_cart,,treatment,0.11326867,-0.19740722,-0.62102742,0.22621298,-0.00016091,-0.02862404,-0.09004897,0.03280088,-7.06e-6,0.36106155,-0.86362491,0.46881046,-0.1252256,0.06797751,1.0,129,2025-03-18 05:45:22
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_update_cart,,treatment,0.00439215,0.31259648,-0.07202176,0.69721471,0.00023652,0.00104618,-0.00024104,0.00233341,1.66e-6,0.11117128,-0.29228372,0.91747667,-0.0009782,0.00307057,0.81035921,16731,2025-03-18 05:46:03
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_update_cart,,control,0.01075818,,,,,,,,,,,,,,,1883671,2025-03-18 05:45:59
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_update_cart,,control,0.00210884,,,,,,,,,,,,,,,15747,2025-03-18 05:45:55
cx_app_quality_action_load_latency_web,decrease,action_dimension,action_dimension_cx_update_cart,,control,0.14499998,,,,,,,,,,,,,,,168,2025-03-18 05:45:22
cx_app_quality_page_action_error_android,decrease,action_dimension,action_dimension_cx_update_cart,,treatment,0.00147356,-0.30120212,-0.69045698,0.08805274,0.0,-0.00063519,-0.00145606,0.00018569,0.0,0.12936681,-0.91337423,0.31096999,-0.00192616,0.00065579,0.89108488,15948,2025-03-18 05:45:55
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_update_cart,,control,0.00402733,,,,,,,,,,,,,,,29879,2025-03-18 05:45:28
cx_app_quality_page_action_error_web,decrease,action_dimension,action_dimension_cx_update_cart,,treatment,0.00441318,0.09286227,-0.16851265,0.35423718,0.00130901,0.00037399,-0.00067866,0.00142663,2.25e-6,0.48621379,-0.31819601,0.50392055,-0.00128148,0.00202945,1.0,29493,2025-03-18 05:45:28
cx_app_quality_action_load_latency_android,decrease,action_dimension,action_dimension_cx_update_cart,,control,0.00334676,,,,,,,,,,,,,,,16520,2025-03-18 05:46:03
cx_app_quality_page_action_error_ios,decrease,action_dimension,action_dimension_cx_update_cart,,control,0.0010599,,,,,,,,,,,,,,,2130954,2025-03-18 05:46:23
cx_app_quality_action_load_latency_ios,decrease,action_dimension,action_dimension_cx_update_cart,,treatment,0.01076756,0.00079626,-0.01307327,0.01466579,0.0,8.57e-6,-0.00014064,0.00015778,0.0,0.91040864,-0.02101603,0.02260855,-0.00022609,0.00024323,1.0,1883123,2025-03-18 05:45:59
ads_revenue,increase,ad_product,ad_product_NULL,,treatment,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,6583838,2025-03-18 05:48:14
ads_revenue,increase,ad_product,ad_product_NULL,,control,0.0,,,,,,,,,,,,,,,6587087,2025-03-18 05:48:14
ads_revenue,increase,ad_product,ad_product_bn,,treatment,0.08652787,0.01963246,-0.01349809,0.05276301,0.00055388,0.00166056,-0.0011417,0.00446282,0.00058195,0.24546584,-0.03247119,0.07173611,-0.00274649,0.00606761,1.0,6583838,2025-03-18 05:48:14
ads_revenue,increase,ad_product,ad_product_bn,,control,0.08458243,,,,,,,,,,,,,,,6587087,2025-03-18 05:48:14
ads_revenue,increase,ad_product,ad_product_pm,,treatment,0.14450969,-0.00065692,-0.00428428,0.00297044,-0.00003169,-0.00009502,-0.00061967,0.00042964,-0.0000333,0.7226242,-0.00636159,0.00504774,-0.00092012,0.00073009,1.0,6583838,2025-03-18 05:48:14
ads_revenue,increase,ad_product,ad_product_pm,,control,0.14463724,,,,,,,,,,,,,,,6587087,2025-03-18 05:48:14
ads_revenue,increase,ad_product,ad_product_sb,,treatment,0.02150498,-0.01063908,-0.02556453,0.00428637,-0.00007698,-0.00023078,-0.00055453,0.00009298,-0.00008088,0.16238605,-0.03411199,0.01283382,-0.00073994,0.00027839,1.0,6583838,2025-03-18 05:48:14
ads_revenue,increase,ad_product,ad_product_sb,,control,0.02169155,,,,,,,,,,,,,,,6587087,2025-03-18 05:48:14
