"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment1 Value","treatment1 Exposure Volume","treatment1 Absolute Impact","treatment1 Absolute Impact Confidence Interval","treatment1 Relative Impact","treatment1 Relative Impact Confidence Interval","treatment1 P Value","treatment1 Significance","treatment1 Coverage","treatment1 Relative Global Lift","treatment1 Absolute Global Lift","treatment2 Value","treatment2 Exposure Volume","treatment2 Absolute Impact","treatment2 Absolute Impact Confidence Interval","treatment2 Relative Impact","treatment2 Relative Impact Confidence Interval","treatment2 P Value","treatment2 Significance","treatment2 Coverage","treatment2 Relative Global Lift","treatment2 Absolute Global Lift"
"doubledash_pre_checkout_active_user","Metric","N/A","","mean","0.006396","275,156","0.006201","267,526","-0.000220","[-0.000637, +0.000197]","-0.034407","[-9.9657%, +3.0843%]","0.301367","-","0.004804","-0.000165","-0.000046","0.006024","266,262","-0.000347","[-0.000762, +0.000068]","-0.054306","[-11.9172%, +1.0559%]","0.100818","-","0.004804","-0.000261","-0.000072"
"doubledash_pre_checkout_wau","Metric","N/A","","mean","0.002813","275,156","0.002661","267,526","-0.000171","[-0.000447, +0.000105]","-0.060729","[-15.8853%, +3.7394%]","0.225117","-","0.001745","-0.000106","-0.000030","0.002595","266,262","-0.000215","[-0.00049, +0.000059]","-0.076541","[-17.4183%, +2.1102%]","0.124443","-","0.001745","-0.000134","-0.000037"
"doubledash_wau","Metric","N/A","","mean","0.011659","275,156","0.011494","267,526","-0.000197","[-0.000763, +0.000369]","-0.016867","[-6.5421%, +3.1688%]","0.495969","-","0.002018","-0.000034","-0.000034","0.011538","266,262","-0.000106","[-0.000673, +0.000462]","-0.009058","[-5.7745%, +3.963%]","0.715389","-","0.002018","-0.000018","-0.000018"
"dp_paid_pause_cancel","Metric","N/A","","mean","0.028944","48,093","0.027871","46,320","-0.001058","[-0.003211, +0.001095]","-0.036544","[-11.0925%, +3.7837%]","0.335580","-","0.003076","-0.000112","-0.000006","0.028536","46,398","-0.000414","[-0.002578, +0.00175]","-0.014291","[-8.9053%, +6.0472%]","0.707923","-","0.003076","-0.000044","-0.000002"
"dsmp_order_rate_14d","Metric","N/A","","mean","1.356322","275,156","1.347719","267,526","-0.002859","[-0.015683, +0.009965]","-0.002108","[-1.1563%, +0.7347%]","0.662154","-","0.006776","-0.000014","-0.000066","1.349802","266,262","-0.000066","[-0.012651, +0.01252]","-0.000048","[-0.9327%, +0.9231%]","0.991849","-","0.006776","0.000000","-0.000002"
"dsmp_order_rate_28d","Metric","N/A","","mean","1.675671","275,156","1.662986","267,526","-0.004857","[-0.02182, +0.012107]","-0.002898","[-1.3022%, +0.7225%]","0.574693","-","0.008371","-0.000024","-0.000112","1.665964","266,262","-0.000911","[-0.017508, +0.015686]","-0.000544","[-1.0448%, +0.9361%]","0.914349","-","0.008371","-0.000005","-0.000021"
"is_occasional_cx_NULL","Dimension","dsmp_order_rate_28d","","mean","0.301943","292,581","0.291437","284,703","-0.010529","[-0.032202, +0.011144]","-0.034872","[-10.6651%, +3.6907%]","0.340998","-","0.001265","-0.000044","-0.000237","0.284465","283,378","-0.017887","[-0.038324, +0.002549]","-0.059241","[-12.6923%, +0.8442%]","0.086254","-","0.001265","-0.000075","-0.000402"
"is_occasional_cx_Occasional","Dimension","dsmp_order_rate_28d","","mean","0.246199","292,581","0.241380","284,703","-0.004925","[-0.010733, +0.000882]","-0.020006","[-4.3594%, +0.3582%]","0.096440","-","0.001031","-0.000021","-0.000111","0.242714","283,378","-0.003088","[-0.008979, +0.002804]","-0.012542","[-3.6471%, +1.1388%]","0.304304","-","0.001031","-0.000013","-0.000069"
"is_occasional_cx_Other","Dimension","dsmp_order_rate_28d","","mean","1.712322","292,581","1.712316","284,703","0.005569","[-0.011538, +0.022676]","0.003252","[-0.6738%, +1.3243%]","0.523460","-","0.007171","0.000023","0.000125","1.718543","283,378","0.009346","[-0.008103, +0.026794]","0.005458","[-0.4732%, +1.5648%]","0.293825","-","0.007171","0.000039","0.000210"
"dsmp_order_rate_7d","Metric","N/A","","mean","0.778994","275,156","0.773472","267,526","-0.002538","[-0.010189, +0.005113]","-0.003258","[-1.308%, +0.6563%]","0.515539","-","0.003892","-0.000013","-0.000059","0.776468","266,262","0.000827","[-0.0068, +0.008454]","0.001061","[-0.8729%, +1.0852%]","0.831743","-","0.003892","0.000004","0.000019"
"is_occasional_cx_NULL","Dimension","dsmp_order_rate_7d","","mean","0.080480","326,116","0.079598","317,255","-0.000971","[-0.006194, +0.004251]","-0.012068","[-7.6961%, +5.2824%]","0.715478","-","0.000376","-0.000005","-0.000024","0.076691","316,372","-0.003930","[-0.008621, +0.000762]","-0.048829","[-10.7123%, +0.9466%]","0.100654","-","0.000376","-0.000018","-0.000098"
"is_occasional_cx_Occasional","Dimension","dsmp_order_rate_7d","","mean","0.126722","326,116","0.124338","317,255","-0.002322","[-0.00526, +0.000615]","-0.018327","[-4.1505%, +0.4851%]","0.121191","-","0.000592","-0.000011","-0.000058","0.124502","316,372","-0.001769","[-0.004801, +0.001263]","-0.013960","[-3.7882%, +0.9963%]","0.252749","-","0.000592","-0.000008","-0.000044"
"is_occasional_cx_Other","Dimension","dsmp_order_rate_7d","","mean","0.551877","326,116","0.552300","317,255","0.001649","[-0.003818, +0.007116]","0.002988","[-0.6919%, +1.2894%]","0.554471","-","0.002577","0.000008","0.000041","0.555276","316,372","0.003360","[-0.002267, +0.008987]","0.006088","[-0.4108%, +1.6285%]","0.241898","-","0.002577","0.000016","0.000084"
"dsmp_perc_mx_trialers","Metric","N/A","","mean","0.344388","248,861","0.343672","241,853","-0.001246","[-0.003467, +0.000975]","-0.003618","[-1.0068%, +0.2831%]","0.271543","-","0.013545","-0.000066","-0.000017","0.343146","240,599","-0.001500","[-0.003701, +0.000702]","-0.004354","[-1.0747%, +0.2038%]","0.181846","-","0.013545","-0.000079","-0.000020"
"first_contact_resolution_rate","Metric","N/A","","mean","0.886145","7,270","0.876630","6,953","-0.009576","[-0.020716, +0.001564]","-0.010806","[-2.3378%, +0.1765%]","0.092022","-","0.008752","-0.000094","-0.000083","0.892800","7,072","0.006487","[-0.003786, +0.016761]","0.007321","[-0.4273%, +1.8915%]","0.215848","-","0.008752","0.000063","0.000055"
"gov_per_order_curie","Metric","N/A","","mean","44.347335","250,023","44.381108","242,945","-0.010835","[-0.465136, +0.443465]","-0.000244","[-1.0488%, +1%]","0.962716","-","0.012552","-0.000004","-0.000135","44.281979","241,750","-0.101143","[-0.463235, +0.260949]","-0.002281","[-1.0446%, +0.5884%]","0.584053","-","0.012552","-0.000034","-0.001266"
"hqdr_ratio","Metric","N/A","","mean","0.938167","268,328","0.938212","260,725","0.000074","[-0.000864, +0.001012]","0.000079","[-0.0921%, +0.1079%]","0.877248","-","0.013109","0.000000","0.000000","0.937988","259,572","-0.000139","[-0.001088, +0.000811]","-0.000148","[-0.116%, +0.0864%]","0.774947","-","0.013109","-0.000002","-0.000002"
"country_Australia","Dimension","hqdr_ratio","","mean","0.892815","2,282","0.882021","2,216","-0.010794","[-0.026544, +0.004956]","-0.012090","[-2.973%, +0.5551%]","0.179190","-","0.000060","0.000000","0.000000","0.894435","2,224","0.001620","[-0.013576, +0.016816]","0.001814","[-1.5206%, +1.8835%]","0.834524","-","0.000060","0.000000","0.000000"
"country_Canada","Dimension","hqdr_ratio","","mean","0.838691","1,854","0.852270","1,854","0.013578","[-0.008588, +0.035745]","0.016190","[-1.024%, +4.2619%]","0.229904","-","0.000050","0.000000","0.000000","0.865292","1,947","0.026601","[+0.004812, +0.04839]","0.031717","[+0.5738%, +5.7697%]","0.016720","Significant","0.000050","0.000001","0.000001"
"country_NULL","Dimension","hqdr_ratio","","mean","0.942157","285,799","0.942318","277,847","0.000160","[-0.000647, +0.000968]","0.000170","[-0.0687%, +0.1028%]","0.697229","-","0.013222","0.000002","0.000002","0.941794","277,042","-0.000363","[-0.00119, +0.000465]","-0.000385","[-0.1264%, +0.0493%]","0.390090","-","0.013222","-0.000005","-0.000005"
"country_New Zealand","Dimension","hqdr_ratio","","mean","0.940564","684","0.910458","733","-0.030105","[-0.054994, -0.005216]","-0.032008","[-5.8469%, -0.5546%]","0.017752","Significant","0.000023","0.000000","0.000000","0.946724","644","0.006161","[-0.018701, +0.031022]","0.006550","[-1.9883%, +3.2982%]","0.627205","-","0.000023","0.000000","0.000000"
"country_United States","Dimension","hqdr_ratio","","mean","0.846987","28,117","0.843610","27,392","-0.003377","[-0.009915, +0.003161]","-0.003987","[-1.1706%, +0.3732%]","0.311379","-","0.000696","-0.000003","-0.000002","0.848109","27,286","0.001122","[-0.005252, +0.007496]","0.001325","[-0.62%, +0.885%]","0.730076","-","0.000696","0.000000","0.000000"
"mx_takehome_pay_7d","Metric","N/A","","mean","1688.171524","275,156","1679.129767","267,526","0.330922","[-25.31884, +25.980685]","0.000196","[-1.4998%, +1.539%]","0.979826","-","0.004145","0.000001","0.008235","1675.952119","266,262","13.409519","[-12.839013, +39.658051]","0.007943","[-0.7605%, +2.3492%]","0.316691","-","0.004145","0.000033","0.333708"
"net_revenue_per_order","Metric","N/A","","mean","5.614093","265,707","5.700485","258,051","0.068976","[-0.060403, +0.198354]","0.012286","[-1.0759%, +3.5331%]","0.296061","-","0.011431","0.000174","0.000785","5.688062","257,021","0.055657","[-0.065128, +0.176443]","0.009914","[-1.1601%, +3.1429%]","0.366451","-","0.011431","0.000140","0.000634"
"nv_fco_all","Metric","N/A","","mean","9.183749","55,231","9.070068","53,487","-0.113919","[-0.660317, +0.432479]","-0.012404","[-7.1901%, +4.7092%]","0.682807","-","0.011525","-0.000173","-0.001327","8.951616","53,306","-0.232365","[-0.773571, +0.308841]","-0.025302","[-8.4233%, +3.3629%]","0.400065","-","0.011525","-0.000350","-0.002689"
"nv_hqfr","Metric","N/A","","mean","0.749434","42,680","0.748996","41,304","-0.000458","[-0.00583, +0.004913]","-0.000612","[-0.7779%, +0.6556%]","0.867198","-","0.013243","-0.000008","-0.000006","0.748433","41,148","-0.001068","[-0.00648, +0.004343]","-0.001426","[-0.8647%, +0.5795%]","0.698777","-","0.013243","-0.000018","-0.000014"
"nv_mau","Metric","N/A","","mean","0.201875","275,156","0.201334","267,526","-0.000715","[-0.002691, +0.001262]","-0.003540","[-1.3329%, +0.6249%]","0.478477","-","0.011862","-0.000042","-0.000041","0.201121","266,262","-0.000857","[-0.002836, +0.001121]","-0.004246","[-1.4046%, +0.5554%]","0.395755","-","0.011862","-0.000050","-0.000049"
"o1_aov","Metric","N/A","","mean","44.702204","249,913","44.736248","242,839","-0.011734","[-0.472452, +0.448983]","-0.000263","[-1.0569%, +1.0044%]","0.960187","-","0.012875","-0.000004","-0.000150","44.628842","241,643","-0.108768","[-0.475562, +0.258026]","-0.002433","[-1.0638%, +0.5772%]","0.561104","-","0.012875","-0.000036","-0.001396"
"o1_gmv","Metric","N/A","","mean","111.011621","275,156","110.538610","267,526","-0.154271","[-1.057607, +0.749065]","-0.001390","[-0.9527%, +0.6748%]","0.737835","-","0.015027","-0.000021","-0.003552","110.399997","266,262","0.255915","[-0.631399, +1.143229]","0.002305","[-0.5688%, +1.0298%]","0.571881","-","0.015027","0.000035","0.005892"
"o1_subtotal","Metric","N/A","","mean","32.259313","249,913","32.251477","242,839","-0.042665","[-0.447832, +0.362501]","-0.001323","[-1.3882%, +1.1237%]","0.836485","-","0.012875","-0.000020","-0.000547","32.171048","241,643","-0.113896","[-0.426589, +0.198797]","-0.003531","[-1.3224%, +0.6162%]","0.475288","-","0.012875","-0.000052","-0.001462"
"o1_vp","Metric","N/A","","mean","4.300083","249,913","4.373975","242,839","0.032881","[-0.08937, +0.155132]","0.007647","[-2.0783%, +3.6077%]","0.598082","-","0.012875","0.000120","0.000421","4.363664","241,643","0.037672","[-0.074299, +0.149644]","0.008761","[-1.7278%, +3.48%]","0.509623","-","0.012875","0.000138","0.000484"
"o1_vp_per_cx","Metric","N/A","","mean","10.678649","275,156","10.807637","267,526","0.060045","[-0.162648, +0.282738]","0.005623","[-1.5231%, +2.6477%]","0.597176","-","0.015815","0.000089","0.001382","10.794555","266,262","0.166711","[-0.039256, +0.372678]","0.015612","[-0.3676%, +3.4899%]","0.112646","-","0.015815","0.000247","0.003838"
"order_inflation_rate","Metric","N/A","","mean","0.176493","185,039","0.176331","180,058","-0.000178","[-0.000815, +0.000459]","-0.001008","[-0.4618%, +0.2602%]","0.584296","-","0.012601","-0.000012","-0.000002","0.176317","178,996","-0.000151","[-0.000903, +0.0006]","-0.000858","[-0.5114%, +0.3399%]","0.692827","-","0.012601","-0.000010","-0.000002"
"order_rate_per_entity_7d","Metric","N/A","","mean","0.781749","275,156","0.776560","267,526","-0.002147","[-0.009808, +0.005514]","-0.002747","[-1.2546%, +0.7053%]","0.582782","-","0.003896","-0.000011","-0.000049","0.779214","266,262","0.000806","[-0.006828, +0.008441]","0.001032","[-0.8735%, +1.0798%]","0.835981","-","0.003896","0.000004","0.000019"
"ox_subtotal_combined","Metric","N/A","","mean","31.209795","116,808","31.378771","113,097","-0.164748","[-0.777929, +0.448432]","-0.005279","[-2.4926%, +1.4368%]","0.598472","-","0.009217","-0.000053","-0.001514","30.843188","112,359","0.130160","[-0.415887, +0.676206]","0.004170","[-1.3326%, +2.1666%]","0.640363","-","0.009217","0.000042","0.001200"
"smb_rx_filtered_core_volume","Metric","N/A","","mean","0.483663","205,543","0.488546","199,951","0.004494","[+0.000771, +0.008218]","0.009292","[+0.1593%, +1.6991%]","0.018001","Significant","0.012560","0.000140","0.000056","0.487819","198,984","0.003886","[+0.000238, +0.007535]","0.008035","[+0.0492%, +1.5579%]","0.036819","Significant","0.012560","0.000121","0.000049"
"variable_profit_per_order","Metric","N/A","","mean","4.151742","265,707","4.245208","258,051","0.075247","[-0.056515, +0.207009]","0.018124","[-1.3612%, +4.9861%]","0.263011","-","0.011431","0.000273","0.000857","4.244005","257,021","0.074987","[-0.0488, +0.198774]","0.018062","[-1.1754%, +4.7877%]","0.235110","-","0.011431","0.000272","0.000854"
"vol_from_over_25","Metric","N/A","","mean","0.151039","248,994","0.150316","241,964","-0.000565","[-0.002414, +0.001285]","-0.003739","[-1.5986%, +0.8508%]","0.549612","-","0.012535","-0.000044","-0.000007","0.151820","240,738","0.000930","[-0.000935, +0.002796]","0.006160","[-0.619%, +1.851%]","0.328243","-","0.012535","0.000072","0.000012"
