"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","1200 Value","1200 Exposure Volume","600 Value","600 Exposure Volume","600 Absolute Impact","600 Absolute Impact Confidence Interval","600 Relative Impact","600 Relative Impact Confidence Interval","600 P Value","600 Significance","600 Coverage","600 Relative Global Lift","600 Absolute Global Lift","900 Value","900 Exposure Volume","900 Absolute Impact","900 Absolute Impact Confidence Interval","900 Relative Impact","900 Relative Impact Confidence Interval","900 P Value","900 Significance","900 Coverage","900 Relative Global Lift","900 Absolute Global Lift"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_page_load_error_web","","mean","0.062114","922,555","0.062748","893,192","0.000717","[-0.000782, +0.002217]","0.011548","[-1.2598%, +3.5694%]","0.348561","-","0.074501","0.006175","0.000054","0.061652","895,720","-0.000510","[-0.00136, +0.000339]","-0.008217","[-2.1889%, +0.5454%]","0.238792","-","0.074501","-0.004398","-0.000038"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_page_load_error_web","","mean","0.013116","843,745","0.000539","816,413","-0.012576","[-0.037246, +0.012095]","-0.958808","[-283.974%, +92.2125%]","0.317749","-","0.128525","-0.184702","-0.001601","0.000273","818,730","-0.012846","[-0.037512, +0.011821]","-0.979372","[-286.003%, +90.1286%]","0.307410","-","0.128525","-0.188824","-0.001637"
"page_dimension_cx_item_page","Dimension","cx_app_quality_page_load_error_web","","mean","0.001004","805,478","0.001022","779,315","0.000018","[-0.000026, +0.000061]","0.017587","[-2.5953%, +6.1126%]","0.428554","-","0.162921","0.000332","0.000003","0.000996","782,079","-0.000008","[-0.000049, +0.000034]","-0.007667","[-4.93%, +3.3966%]","0.718142","-","0.162921","-0.000145","-0.000001"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_page_load_error_web","","mean","0.001144","786,753","0.001079","761,086","-0.000064","[-0.000169, +0.00004]","-0.056352","[-14.7349%, +3.4645%]","0.224844","-","0.091827","-0.000685","-0.000006","0.001121","763,276","-0.000023","[-0.000121, +0.000075]","-0.020309","[-10.5866%, +6.5248%]","0.641753","-","0.091827","-0.000247","-0.000002"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_page_load_error_web","","mean","0.000244","370,160","0.000258","358,708","0.000014","[-0.000028, +0.000055]","0.055588","[-11.3386%, +22.4562%]","0.519070","-","0.030777","0.000000","0.000000","0.000233","359,418","-0.000011","[-0.000052, +0.00003]","-0.046103","[-21.3159%, +12.0952%]","0.588574","-","0.030777","0.000000","0.000000"
"page_dimension_cx_store_page","Dimension","cx_app_quality_page_load_error_web","","mean","0.001139","799,559","0.001120","774,161","-0.000019","[-0.000089, +0.000051]","-0.016436","[-7.7969%, +4.5096%]","0.600600","-","0.139444","-0.000301","-0.000003","0.001068","776,678","-0.000071","[-0.000135, -0.000007]","-0.062316","[-11.8805%, -0.5828%]","0.030604","Significant","0.139444","-0.001145","-0.000010"
"cx_app_quality_page_load_latency_android","Metric","N/A","","mean","0.034125","2,438,449","0.034121","2,365,239","-0.000050","[-0.000179, +0.00008]","-0.001460","[-0.5255%, +0.2336%]","0.451002","-","0.857817","-0.001230","-0.000043","0.034220","2,365,101","0.000041","[-0.000087, +0.00017]","0.001215","[-0.2563%, +0.4993%]","0.528437","-","0.857817","0.001024","0.000036"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_page_load_latency_android","","mean","0.010286","2,146,022","0.010206","2,081,058","-0.000083","[-0.000204, +0.000039]","-0.008021","[-1.9804%, +0.3763%]","0.182168","-","0.113877","-0.000270","-0.000009","0.010255","2,081,189","-0.000032","[-0.000153, +0.000089]","-0.003121","[-1.4877%, +0.8636%]","0.602859","-","0.113877","-0.000105","-0.000004"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_page_load_latency_android","","mean","0.094408","2,178,725","0.094149","2,113,419","-0.000297","[-0.000621, +0.000027]","-0.003143","[-0.6576%, +0.029%]","0.072724","-","0.154941","-0.001324","-0.000046","0.094413","2,112,349","-0.000083","[-0.000408, +0.000241]","-0.000883","[-0.4322%, +0.2556%]","0.614697","-","0.154941","-0.000372","-0.000013"
"page_dimension_cx_item_page","Dimension","cx_app_quality_page_load_latency_android","","mean","0.009004","2,008,343","0.009087","1,948,162","0.000082","[-0.000011, +0.000176]","0.009156","[-0.1211%, +1.9523%]","0.083455","-","0.153456","0.000363","0.000013","0.009122","1,946,506","0.000117","[+0.000021, +0.000213]","0.013036","[+0.238%, +2.3692%]","0.016495","Significant","0.153456","0.000518","0.000018"
"page_dimension_cx_order_cart_page","Dimension","cx_app_quality_page_load_latency_android","","mean","0.008776","2,263,837","0.008811","2,196,071","0.000035","[-0.000049, +0.000118]","0.003949","[-0.5556%, +1.3454%]","0.415485","-","0.087478","0.000087","0.000003","0.008806","2,195,600","0.000030","[-0.000053, +0.000113]","0.003418","[-0.601%, +1.2846%]","0.477370","-","0.087478","0.000075","0.000003"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_page_load_latency_android","","mean","0.041889","2,130,584","0.041849","2,066,233","-0.000070","[-0.000382, +0.000242]","-0.001672","[-0.913%, +0.5787%]","0.660472","-","0.086302","-0.000174","-0.000006","0.041993","2,065,827","0.000113","[-0.000201, +0.000427]","0.002693","[-0.4797%, +1.0183%]","0.480982","-","0.086302","0.000280","0.000010"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_page_load_latency_android","","mean","0.027078","1,227,935","0.026982","1,190,864","-0.000104","[-0.000403, +0.000194]","-0.003846","[-1.4871%, +0.718%]","0.494209","-","0.020513","-0.000062","-0.000002","0.027033","1,190,741","-0.000047","[-0.000346, +0.000252]","-0.001740","[-1.2783%, +0.9303%]","0.757469","-","0.020513","0.000000","0.000000"
"page_dimension_cx_store_page","Dimension","cx_app_quality_page_load_latency_android","","mean","0.014622","1,994,738","0.014606","1,935,192","-0.000015","[-0.000135, +0.000105]","-0.001037","[-0.9261%, +0.7186%]","0.804759","-","0.114111","-0.000050","-0.000002","0.014612","1,933,974","-0.000013","[-0.000133, +0.000108]","-0.000863","[-0.9125%, +0.7399%]","0.837864","-","0.114111","-0.000041","-0.000001"
"cx_app_quality_page_load_latency_ios","Metric","N/A","","mean","0.043737","10,984,623","0.043761","10,659,616","-0.000001","[-0.000055, +0.000053]","-0.000024","[-0.1264%, +0.1216%]","0.969729","-","0.858987","0.000000","0.000000","0.043702","10,658,561","-0.000047","[-0.0001, +0.000007]","-0.001070","[-0.2297%, +0.0158%]","0.087603","-","0.858987","-0.000909","-0.000040"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_page_load_latency_ios","","mean","0.010137","9,637,247","0.010162","9,353,434","0.000025","[-0.000015, +0.000064]","0.002443","[-0.1444%, +0.6329%]","0.218057","-","0.059215","0.000033","0.000001","0.010150","9,351,283","0.000013","[-0.000027, +0.000053]","0.001282","[-0.2639%, +0.5204%]","0.521629","-","0.059215","0.000000","0.000000"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_page_load_latency_ios","","mean","0.084033","10,747,302","0.084043","10,430,282","-0.000009","[-0.000114, +0.000095]","-0.000111","[-0.1351%, +0.1129%]","0.860312","-","0.234903","-0.000050","-0.000002","0.084011","10,429,800","-0.000045","[-0.000149, +0.000059]","-0.000538","[-0.1778%, +0.0701%]","0.394579","-","0.234903","-0.000240","-0.000011"
"page_dimension_cx_item_page","Dimension","cx_app_quality_page_load_latency_ios","","mean","0.027688","9,099,991","0.027697","8,832,976","0.000009","[-0.000066, +0.000083]","0.000308","[-0.2367%, +0.2982%]","0.821690","-","0.103816","0.000000","0.000000","0.027672","8,831,008","-0.000015","[-0.000089, +0.000059]","-0.000542","[-0.3232%, +0.2147%]","0.692662","-","0.103816","-0.000035","-0.000002"
"page_dimension_cx_order_cart_page","Dimension","cx_app_quality_page_load_latency_ios","","mean","0.035193","10,254,559","0.035123","9,950,922","-0.000071","[-0.000164, +0.000023]","-0.002004","[-0.4651%, +0.0643%]","0.137896","-","0.071188","-0.000114","-0.000005","0.035111","9,948,367","-0.000084","[-0.000174, +0.000007]","-0.002381","[-0.4956%, +0.0194%]","0.069970","-","0.071188","-0.000135","-0.000006"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_page_load_latency_ios","","mean","0.021304","9,421,461","0.021305","9,145,049","0.000002","[-0.000059, +0.000063]","0.000099","[-0.2763%, +0.296%]","0.946120","-","0.056266","0.000000","0.000000","0.021264","9,144,966","-0.000041","[-0.000102, +0.00002]","-0.001908","[-0.4769%, +0.0953%]","0.191234","-","0.056266","-0.000052","-0.000002"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_page_load_latency_ios","","mean","0.018969","6,561,767","0.018971","6,373,446","0.000002","[-0.000081, +0.000086]","0.000115","[-0.4281%, +0.451%]","0.959105","-","0.023855","0.000000","0.000000","0.019001","6,370,828","0.000033","[-0.000051, +0.000117]","0.001723","[-0.2711%, +0.6158%]","0.446282","-","0.023855","0.000000","0.000000"
"page_dimension_cx_store_page","Dimension","cx_app_quality_page_load_latency_ios","","mean","0.010124","9,495,236","0.010111","9,215,656","-0.000012","[-0.000046, +0.000022]","-0.001217","[-0.4583%, +0.2149%]","0.478654","-","0.127051","-0.000035","-0.000002","0.010105","9,214,256","-0.000019","[-0.000053, +0.000015]","-0.001883","[-0.5273%, +0.1507%]","0.276307","-","0.127051","-0.000055","-0.000002"
"cx_app_quality_page_load_latency_web","Metric","N/A","","mean","0.068082","833,804","0.068290","806,562","0.000216","[-0.000409, +0.000842]","0.003178","[-0.6009%, +1.2364%]","0.497808","-","0.770075","0.002312","0.000167","0.068085","808,963","0.000013","[-0.000616, +0.000642]","0.000191","[-0.9048%, +0.943%]","0.967724","-","0.770075","0.000139","0.000010"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_page_load_latency_web","","mean","0.019361","582,085","0.019370","563,010","0.000007","[-0.000433, +0.000448]","0.000375","[-2.2375%, +2.3125%]","0.974238","-","0.192460","0.000019","0.000001","0.019506","565,551","0.000145","[-0.000297, +0.000587]","0.007493","[-1.5332%, +3.0318%]","0.519962","-","0.192460","0.000388","0.000028"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_page_load_latency_web","","mean","0.162067","506,264","0.162233","490,424","0.000154","[-0.00132, +0.001629]","0.000952","[-0.8147%, +1.0051%]","0.837557","-","0.191144","0.000410","0.000030","0.161849","492,014","-0.000211","[-0.00168, +0.001258]","-0.001301","[-1.0363%, +0.7761%]","0.778368","-","0.191144","-0.000560","-0.000040"
"page_dimension_cx_item_page","Dimension","cx_app_quality_page_load_latency_web","","mean","0.058677","333,213","0.058645","322,128","-0.000038","[-0.001017, +0.00094]","-0.000651","[-1.7326%, +1.6024%]","0.938989","-","0.063371","-0.000034","-0.000002","0.058627","323,886","-0.000059","[-0.001043, +0.000924]","-0.001013","[-1.7767%, +1.574%]","0.905625","-","0.063371","-0.000052","-0.000004"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_page_load_latency_web","","mean","0.011009","251,474","0.011066","243,619","0.000053","[-0.00036, +0.000465]","0.004776","[-3.2665%, +4.2216%]","0.802582","-","0.064270","0.000047","0.000003","0.010884","243,614","-0.000135","[-0.000541, +0.000271]","-0.012240","[-4.9113%, +2.4634%]","0.515308","-","0.064270","-0.000120","-0.000009"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_page_load_latency_web","","mean","0.160300","62,542","0.160549","60,527","-0.000348","[-0.004789, +0.004094]","-0.002169","[-2.9877%, +2.5539%]","0.878050","-","0.008406","-0.000040","-0.000003","0.159826","60,609","-0.000735","[-0.005201, +0.003732]","-0.004585","[-3.2448%, +2.3278%]","0.747072","-","0.008406","-0.000085","-0.000006"
"page_dimension_cx_store_page","Dimension","cx_app_quality_page_load_latency_web","","mean","0.034471","469,791","0.035068","454,611","0.000595","[-0.000058, +0.001248]","0.017269","[-0.1677%, +3.6214%]","0.074016","-","0.211053","0.001750","0.000126","0.034871","456,150","0.000397","[-0.000283, +0.001077]","0.011512","[-0.8222%, +3.1247%]","0.252894","-","0.211053","0.001165","0.000084"
"cx_app_quality_tbt_web","Metric","N/A","","mean","0.161050","1,194,382","0.161099","1,156,494","0.000837","[-0.000529, +0.002203]","0.005198","[-0.3286%, +1.3682%]","0.229789","-","0.638038","0.003086","0.000534","0.160394","1,158,542","-0.000282","[-0.00165, +0.001087]","-0.001749","[-1.0247%, +0.675%]","0.686736","-","0.638038","-0.001039","-0.000180"
"page_dimension_cx_checkout_page","Dimension","cx_app_quality_tbt_web","","mean","0.091587","911,122","0.091433","882,089","-0.000156","[-0.001401, +0.001089]","-0.001703","[-1.5299%, +1.1892%]","0.806039","-","0.097848","-0.000088","-0.000015","0.090972","884,465","-0.000615","[-0.001855, +0.000625]","-0.006716","[-2.0258%, +0.6826%]","0.331056","-","0.097848","-0.000349","-0.000060"
"page_dimension_cx_explore_page","Dimension","cx_app_quality_tbt_web","","mean","0.147239","802,426","0.147377","776,097","0.000249","[-0.001369, +0.001868]","0.001693","[-0.9301%, +1.2686%]","0.762833","-","0.139617","0.000201","0.000035","0.147185","778,125","-0.000268","[-0.001886, +0.00135]","-0.001820","[-1.2811%, +0.9171%]","0.745546","-","0.139617","-0.000217","-0.000038"
"page_dimension_cx_post_checkout_page","Dimension","cx_app_quality_tbt_web","","mean","0.291745","750,907","0.291824","726,422","0.000047","[-0.002506, +0.0026]","0.000160","[-0.8591%, +0.8911%]","0.971394","-","0.110303","0.000030","0.000005","0.290362","728,231","-0.001294","[-0.003809, +0.00122]","-0.004437","[-1.3054%, +0.4181%]","0.312932","-","0.110303","-0.000827","-0.000143"
"page_dimension_cx_search_result_page","Dimension","cx_app_quality_tbt_web","","mean","0.107859","359,045","0.109604","348,022","0.001765","[-0.000323, +0.003852]","0.016360","[-0.2994%, +3.5714%]","0.097575","-","0.034616","0.000352","0.000061","0.107779","348,645","-0.000063","[-0.002126, +0.002001]","-0.000582","[-1.9714%, +1.8551%]","0.952498","-","0.034616","-0.000013","-0.000002"
"page_dimension_cx_store_page","Dimension","cx_app_quality_tbt_web","","mean","0.120815","788,310","0.120948","763,401","0.000451","[-0.001118, +0.00202]","0.003732","[-0.9251%, +1.6716%]","0.573148","-","0.171920","0.000448","0.000077","0.120775","765,959","0.000079","[-0.001484, +0.001641]","0.000650","[-1.2284%, +1.3584%]","0.921561","-","0.171920","0.000078","0.000014"
"dashpass_paid_balance","Metric","N/A","","mean","0.311421","14,250,410","0.311541","13,824,741","-0.000056","[-0.000228, +0.000117]","-0.000179","[-0.0733%, +0.0376%]","0.527496","-","0.686371","-0.000123","-0.000055","0.311427","13,824,745","-0.000060","[-0.000233, +0.000113]","-0.000193","[-0.0747%, +0.0362%]","0.495814","-","0.686371","-0.000132","-0.000060"
"dashpass_signup","Metric","N/A","","mean","0.053538","14,250,410","0.053685","13,824,741","0.000146","[-0.000023, +0.000316]","0.002734","[-0.0436%, +0.5904%]","0.090995","-","0.764950","0.002091","0.002028","0.053627","13,824,745","0.000089","[-0.000081, +0.000259]","0.001660","[-0.151%, +0.483%]","0.304696","-","0.764950","0.001270","0.001231"
"dbd_attach_rate_post_checkout","Metric","N/A","","mean","0.030777","11,820,049","0.030804","11,471,158","0.000023","[-0.000071, +0.000118]","0.000758","[-0.2305%, +0.3821%]","0.627754","-","0.949008","0.000725","0.000022","0.030804","11,471,693","0.000027","[-0.000067, +0.000121]","0.000883","[-0.2179%, +0.3944%]","0.571924","-","0.949008","0.000845","0.000026"
"dbd_attach_rate_pre_and_post","Metric","N/A","","mean","0.042040","11,820,049","0.042047","11,471,158","-0.000001","[-0.000125, +0.000123]","-0.000026","[-0.2974%, +0.2921%]","0.986114","-","0.949008","-0.000025","-0.000001","0.042020","11,471,693","-0.000019","[-0.000143, +0.000105]","-0.000456","[-0.3398%, +0.2486%]","0.761185","-","0.949008","-0.000440","-0.000018"
"dbd_attach_rate_pre_checkout","Metric","N/A","","mean","0.011264","11,820,049","0.011242","11,471,158","-0.000024","[-0.000094, +0.000047]","-0.002089","[-0.8343%, +0.4164%]","0.512561","-","0.949008","-0.002060","-0.000022","0.011216","11,471,693","-0.000047","[-0.000117, +0.000023]","-0.004165","[-1.0389%, +0.206%]","0.189726","-","0.949008","-0.004107","-0.000045"
"dbd_avg_o2_20_late","Metric","N/A","","mean","0.036560","1,507,594","0.036871","1,462,247","0.000310","[-0.000029, +0.00065]","0.008489","[-0.0804%, +1.7783%]","0.073394","-","0.964518","0.008179","0.000299","0.036550","1,463,492","-0.000010","[-0.00035, +0.000329]","-0.000281","[-0.9573%, +0.9012%]","0.952817","-","0.964518","-0.000270","-0.000010"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_20_late","","mean","0.035708","304,726","0.036465","294,463","0.000756","[+0.00003, +0.001482]","0.021183","[+0.085%, +4.1515%]","0.041162","Significant","0.209639","0.004354","0.000159","0.036071","295,754","0.000363","[-0.000362, +0.001088]","0.010171","[-1.0124%, +3.0466%]","0.325983","-","0.209639","0.002086","0.000076"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_20_late","","mean","0.031719","43,573","0.031758","42,161","0.000055","[-0.001828, +0.001938]","0.001737","[-5.7617%, +6.1091%]","0.954267","-","0.026631","0.000041","0.000001","0.031025","42,540","-0.000692","[-0.002573, +0.00119]","-0.021809","[-8.1132%, +3.7515%]","0.471202","-","0.026631","-0.000509","-0.000019"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_20_late","","mean","0.036998","1,165,426","0.037199","1,131,743","0.000200","[-0.000193, +0.000594]","0.005414","[-0.522%, +1.6048%]","0.318348","-","0.723785","0.003961","0.000145","0.036912","1,131,423","-0.000084","[-0.000478, +0.000309]","-0.002276","[-1.2912%, +0.836%]","0.674941","-","0.723785","-0.001664","-0.000061"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_20_late","","mean","0.033673","266,614","0.034290","258,220","0.000617","[-0.000361, +0.001594]","0.018312","[-1.0725%, +4.7349%]","0.216448","-","0.099687","0.001679","0.000061","0.034025","259,099","0.000351","[-0.000624, +0.001326]","0.010432","[-1.8528%, +3.9391%]","0.480175","-","0.099687","0.000957","0.000035"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_20_late","","mean","0.036892","1,270,731","0.037169","1,232,797","0.000276","[-0.000085, +0.000638]","0.007493","[-0.2307%, +1.7292%]","0.133987","-","0.864840","0.006533","0.000239","0.036841","1,233,321","-0.000052","[-0.000413, +0.00031]","-0.001396","[-1.1199%, +0.8407%]","0.780113","-","0.864840","-0.001217","-0.000045"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_20_late","","mean","0.036424","1,231,492","0.036758","1,194,375","0.000333","[-0.000058, +0.000723]","0.009130","[-0.1596%, +1.9856%]","0.095245","-","0.705684","0.006416","0.000235","0.036553","1,194,956","0.000129","[-0.000262, +0.000519]","0.003529","[-0.7194%, +1.4253%]","0.518889","-","0.705684","0.002480","0.000091"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_20_late","","mean","0.036929","425,735","0.037186","412,693","0.000257","[-0.000411, +0.000926]","0.006969","[-1.1135%, +2.5073%]","0.450568","-","0.258834","0.001820","0.000067","0.036537","413,625","-0.000416","[-0.001084, +0.000252]","-0.011263","[-2.9357%, +0.6832%]","0.222484","-","0.258834","-0.002930","-0.000107"
"dbd_avg_o2_cancellations","Metric","N/A","","mean","0.023276","1,534,896","0.023110","1,488,497","-0.000161","[-0.000435, +0.000112]","-0.006935","[-1.8676%, +0.4806%]","0.247010","-","0.964436","-0.006668","-0.000156","0.023092","1,489,813","-0.000190","[-0.000465, +0.000086]","-0.008142","[-1.9959%, +0.3674%]","0.176822","-","0.964436","-0.007829","-0.000183"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_cancellations","","mean","0.024633","1,256,149","0.024617","1,218,205","-0.000011","[-0.000329, +0.000306]","-0.000466","[-1.3354%, +1.2422%]","0.943483","-","0.706599","-0.000348","-0.000008","0.024390","1,218,723","-0.000242","[-0.000558, +0.000075]","-0.009812","[-2.2654%, +0.303%]","0.134246","-","0.706599","-0.007317","-0.000171"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_cancellations","","mean","0.019568","432,364","0.018976","419,013","-0.000592","[-0.00112, -0.000063]","-0.030233","[-5.7242%, -0.3224%]","0.028243","Significant","0.257839","-0.006530","-0.000152","0.019532","420,129","-0.000050","[-0.000596, +0.000497]","-0.002531","[-3.0437%, +2.5375%]","0.858883","-","0.257839","-0.000545","-0.000013"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_cancellations","","mean","0.020412","309,221","0.020632","298,973","0.000233","[-0.000307, +0.000773]","0.011418","[-1.5031%, +3.7867%]","0.397480","-","0.209091","0.002096","0.000049","0.020346","300,228","-0.000064","[-0.00061, +0.000483]","-0.003118","[-2.9875%, +2.364%]","0.819350","-","0.209091","-0.000571","-0.000013"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_cancellations","","mean","0.020916","44,353","0.020695","42,890","-0.000175","[-0.001709, +0.001359]","-0.008355","[-8.1702%, +6.4992%]","0.823338","-","0.026547","-0.000201","-0.000005","0.018450","43,229","-0.002460","[-0.003918, -0.001002]","-0.117603","[-18.7311%, -4.7894%]","0.000944","Significant","0.026547","-0.002826","-0.000066"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_cancellations","","mean","0.024213","1,187,596","0.023929","1,152,936","-0.000282","[-0.000604, +0.000041]","-0.011634","[-2.4966%, +0.1698%]","0.087216","-","0.724352","-0.008736","-0.000204","0.024073","1,152,697","-0.000148","[-0.000473, +0.000177]","-0.006117","[-1.9536%, +0.7301%]","0.371583","-","0.724352","-0.004591","-0.000107"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_cancellations","","mean","0.031873","274,152","0.031912","265,545","0.000039","[-0.000901, +0.000979]","0.001224","[-2.8257%, +3.0704%]","0.935160","-","0.100584","0.000168","0.000004","0.031875","266,488","0.000001","[-0.000938, +0.000941]","0.000046","[-2.9443%, +2.9536%]","0.997553","-","0.100584","0.000000","0.000000"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_cancellations","","mean","0.022279","1,291,099","0.022093","1,252,289","-0.000182","[-0.000467, +0.000102]","-0.008185","[-2.0961%, +0.4591%]","0.209263","-","0.863843","-0.006747","-0.000158","0.022072","1,252,821","-0.000211","[-0.000498, +0.000075]","-0.009482","[-2.2351%, +0.3387%]","0.148685","-","0.863843","-0.007815","-0.000182"
"dbd_avg_o2_dx_cost","Metric","N/A","","mean","4.011338","1,536,780","4.007357","1,490,339","-0.004655","[-0.012388, +0.003078]","-0.001161","[-0.3088%, +0.0767%]","0.238036","-","0.964404","-0.001118","-0.004490","4.003838","1,491,714","-0.006623","[-0.01434, +0.001095]","-0.001651","[-0.3575%, +0.0273%]","0.092592","-","0.964404","-0.001591","-0.006387"
"dbd_user_type_new_dbd","Dimension","dbd_avg_o2_dx_cost","","mean","3.745738","274,598","3.735909","265,990","-0.009829","[-0.025677, +0.006019]","-0.002624","[-0.6855%, +0.1607%]","0.224157","-","0.100600","-0.000246","-0.000988","3.742840","266,916","-0.002897","[-0.018277, +0.012482]","-0.000773","[-0.4879%, +0.3332%]","0.711967","-","0.100600","-0.000072","-0.000291"
"dbd_user_type_returning_dbd","Dimension","dbd_avg_o2_dx_cost","","mean","4.048635","1,292,627","4.044636","1,253,765","-0.004708","[-0.013195, +0.003778]","-0.001163","[-0.3259%, +0.0933%]","0.276870","-","0.863796","-0.001012","-0.004068","4.040632","1,254,375","-0.006936","[-0.015422, +0.00155]","-0.001713","[-0.3809%, +0.0383%]","0.109140","-","0.863796","-0.001490","-0.005991"
"dbd_bundle_type_post_checkout","Dimension","dbd_avg_o2_dx_cost","","mean","3.993927","1,258,242","3.987874","1,220,231","-0.006469","[-0.015043, +0.002105]","-0.001620","[-0.3767%, +0.0527%]","0.139175","-","0.706949","-0.001139","-0.004577","3.987579","1,220,825","-0.007282","[-0.015814, +0.00125]","-0.001823","[-0.3959%, +0.0313%]","0.094355","-","0.706949","-0.001281","-0.005150"
"dbd_bundle_type_pre_checkout","Dimension","dbd_avg_o2_dx_cost","","mean","4.080529","432,362","4.080489","419,013","-0.000247","[-0.014619, +0.014126]","-0.000060","[-0.3583%, +0.3462%]","0.973182","-","0.257456","-0.000016","-0.000063","4.070053","420,128","-0.004490","[-0.018962, +0.009982]","-0.001100","[-0.4647%, +0.2446%]","0.543159","-","0.257456","-0.000286","-0.001151"
"dbd_delivery_platform_android","Dimension","dbd_avg_o2_dx_cost","","mean","3.801941","309,524","3.795160","299,259","-0.009142","[-0.02576, +0.007477]","-0.002404","[-0.6776%, +0.1967%]","0.280986","-","0.209010","-0.000478","-0.001920","3.795067","300,524","-0.008710","[-0.025049, +0.007629]","-0.002291","[-0.6588%, +0.2007%]","0.296123","-","0.209010","-0.000454","-0.001824"
"dbd_delivery_platform_desktop","Dimension","dbd_avg_o2_dx_cost","","mean","4.064008","44,403","4.071473","42,941","0.001921","[-0.048355, +0.052197]","0.000473","[-1.1898%, +1.2844%]","0.940301","-","0.026542","0.000013","0.000052","4.069974","43,279","0.000836","[-0.04779, +0.049462]","0.000206","[-1.1759%, +1.2171%]","0.973128","-","0.026542","0.000006","0.000022"
"dbd_delivery_platform_ios","Dimension","dbd_avg_o2_dx_cost","","mean","4.077886","1,189,169","4.073958","1,154,471","-0.004407","[-0.013283, +0.004468]","-0.001081","[-0.3257%, +0.1096%]","0.330388","-","0.724411","-0.000794","-0.003193","4.070269","1,154,298","-0.005962","[-0.014881, +0.002958]","-0.001462","[-0.3649%, +0.0725%]","0.190190","-","0.724411","-0.001074","-0.004317"
"dbd_avg_o2_gov_1pc","Metric","N/A","","mean","18.795272","37,084","19.020357","35,917","0.192101","[-0.041644, +0.425847]","0.010221","[-0.2216%, +2.2657%]","0.107229","-","0.966039","0.009852","0.185602","18.900974","36,086","0.123177","[-0.105578, +0.351932]","0.006554","[-0.5617%, +1.8725%]","0.291254","-","0.966039","0.006316","0.118992"
"dbd_avg_o2_gov_3pc","Metric","N/A","","mean","16.443705","413,688","16.422292","401,334","-0.020189","[-0.075963, +0.035584]","-0.001228","[-0.462%, +0.2164%]","0.478025","-","0.964633","-0.001184","-0.019477","16.436314","400,589","-0.005139","[-0.061304, +0.051026]","-0.000313","[-0.3728%, +0.3103%]","0.857669","-","0.964633","-0.000301","-0.004957"
"dbd_avg_o2_gov_alc","Metric","N/A","","mean","27.543813","68,223","27.716152","66,518","0.162662","[-0.092779, +0.418104]","0.005906","[-0.3368%, +1.518%]","0.212001","-","0.968015","0.005704","0.157459","27.685562","67,115","0.136794","[-0.117256, +0.390843]","0.004966","[-0.4257%, +1.419%]","0.291265","-","0.968015","0.004797","0.132413"
"dbd_avg_o2_gov_flowers","Metric","N/A","","mean","39.484041","530","41.169611","454","1.690716","[-1.913665, +5.295098]","0.042820","[-4.8467%, +13.4107%]","0.357905","-","0.952556","0.040785","1.611522","39.480276","519","0.002077","[-3.2751, +3.279253]","0.000053","[-8.2947%, +8.3053%]","0.999009","-","0.952556","0.000050","0.001982"
"dbd_avg_o2_gov_grocery","Metric","N/A","","mean","26.756486","213,543","26.768432","207,908","0.013161","[-0.150598, +0.176921]","0.000492","[-0.5628%, +0.6612%]","0.874832","-","0.961417","0.000473","0.012654","26.817566","206,939","0.073525","[-0.09081, +0.237859]","0.002748","[-0.3394%, +0.889%]","0.380539","-","0.961417","0.002639","0.070677"
